,DATE_year,DATE_month,DATE_week,DATE_day,Hour,Minute,Temp(K),Humidity%,Pressure(atm),wind,Description,disposition
386,2013,7,27,6,18,00,301.72,57.0,1021.0,1.0,13,5
387,2013,7,27,6,18,30,301.72,57.0,1021.0,1.0,13,1
388,2013,7,27,7,16,00,294.8,83.0,1019.0,1.0,11,4
389,2013,7,28,8,0,01,295.32,73.0,1018.0,2.0,0,3
390,2013,7,28,8,12,00,293.15,88.0,1020.0,2.0,9,2
391,2013,7,28,9,19,20,302.13,65.0,1019.0,4.0,13,2
392,2013,7,28,10,7,30,297.745,73.0,1018.0,4.0,2,1
393,2013,7,28,10,16,00,302.07,70.0,1018.0,4.0,14,2
394,2013,7,28,11,13,08,301.01,74.0,1014.0,4.0,14,4
395,2013,7,28,11,13,30,301.01,74.0,1014.0,4.0,14,3
396,2013,7,28,11,15,38,303.18,70.0,1013.0,4.0,14,5
397,2013,7,28,12,14,00,293.168,64.0,1022.0,3.0,14,2
398,2013,7,28,12,15,00,295.28,60.0,1018.0,3.0,14,4
399,2013,7,28,12,17,45,298.11,47.0,1019.0,6.0,14,2
400,2013,7,28,12,21,53,302.52,44.0,1018.0,4.0,13,3
401,2013,7,28,13,19,30,304.59,41.0,1020.0,4.0,13,2
402,2013,7,28,14,13,45,294.58,68.0,1021.0,2.0,14,2
403,2013,7,29,16,8,30,297.05,83.0,1024.0,1.0,13,1
404,2013,7,29,16,15,50,301.69,58.0,1027.0,2.0,14,2
405,2013,7,29,17,11,59,296.511,86.0,1033.0,1.0,14,4
406,2013,7,29,17,23,00,306.036,62.0,1036.0,1.0,14,4
407,2013,7,29,18,10,37,296.454,86.0,1031.0,1.0,14,2
408,2013,7,29,18,13,50,299.876,74.0,1031.0,1.0,2,5
409,2013,7,29,18,14,00,300.71,65.0,1029.0,1.0,14,2
410,2013,7,29,18,14,20,300.71,65.0,1029.0,1.0,14,4
411,2013,7,29,19,11,30,296.01,88.0,1023.0,1.0,9,3
412,2013,7,29,19,12,00,297.98,78.0,1023.0,1.0,14,0
413,2013,7,29,19,12,40,297.98,78.0,1023.0,1.0,14,3
414,2013,7,29,19,13,00,302.15,66.0,1023.0,1.0,14,2
415,2013,7,29,19,13,00,302.15,66.0,1023.0,1.0,14,0
416,2013,7,29,19,18,00,308.01,49.0,1022.0,1.0,13,5
417,2013,7,29,20,10,27,297.15,88.0,1017.0,2.0,4,4
418,2013,7,29,20,16,15,303.5,62.0,1017.0,5.0,14,2
419,2013,7,29,20,16,30,303.5,62.0,1017.0,5.0,14,4
420,2013,7,29,20,20,30,308.68,52.0,1014.0,5.0,14,1
421,2013,7,29,21,22,22,295.75,83.0,1013.0,2.0,15,1
422,2013,7,30,22,2,00,294.15,88.0,1014.0,2.0,14,1
423,2013,7,30,22,12,00,294.04,88.0,1015.0,1.0,3,5
424,2013,7,30,22,16,45,300.66,69.0,1016.0,1.0,14,4
425,2013,7,30,22,21,53,303.045,57.0,1013.0,2.0,2,5
426,2013,7,30,23,21,08,303.335,63.0,1010.0,2.0,13,2
427,2013,7,30,24,12,00,297.15,78.0,1009.0,2.0,14,0
428,2013,7,30,24,20,00,307.23,55.0,1009.0,3.0,13,2
429,2013,7,30,25,4,17,291.86,72.0,1013.0,3.0,14,2
430,2013,7,30,25,10,00,286.15,87.0,1015.0,4.0,14,0
431,2013,7,30,25,19,38,300.36,53.0,1017.0,4.0,13,2
432,2013,7,30,26,19,17,301.069,53.0,1024.0,2.0,2,4
433,2013,7,30,26,20,30,303.33,44.0,1020.0,2.0,14,3
434,2013,7,30,28,12,00,292.8,82.0,1013.0,2.0,11,5
435,2013,7,31,29,18,00,296.375,40.0,1016.0,6.0,0,0
436,2013,7,31,31,11,30,288.15,87.0,1023.0,1.0,14,3
437,2013,7,31,31,18,23,296.93,54.0,1022.0,1.0,0,2
438,2013,8,31,1,0,30,293.95,82.0,1020.0,3.0,14,1
439,2013,8,31,1,16,25,294.55,88.0,1018.0,2.0,9,1
440,2013,8,31,2,11,13,291.15,88.0,1016.0,3.0,9,2
441,2013,8,31,3,6,00,289.51,82.0,1016.0,1.0,14,2
442,2013,8,31,3,12,00,290.26,77.0,1016.0,2.0,14,3
443,2013,8,31,4,21,15,304.99,47.0,1017.0,2.0,14,5
444,2013,8,32,6,5,00,291.67,53.0,1021.0,1.0,13,5
445,2013,8,32,8,0,01,299.94,71.0,1014.0,1.0,14,1
446,2013,8,32,10,11,00,294.0585,87.0,1023.0,2.0,10,5
447,2013,8,32,11,1,25,297.8,53.0,1017.0,1.0,13,5
448,2013,8,32,11,13,00,294.69,74.0,1020.0,1.0,2,3
449,2013,8,32,11,21,00,305.48,39.0,1019.0,1.0,14,2
450,2013,8,33,12,15,02,297.26,64.0,1020.0,1.0,9,2
451,2013,8,33,13,12,25,292.42,80.0,1019.0,1.0,9,1
452,2013,8,33,14,9,01,294.03,84.0,1013.0,2.0,7,5
453,2013,8,33,15,13,58,286.218,68.0,1028.0,2.0,2,5
454,2013,8,33,15,15,00,289.85,48.0,1023.0,4.0,14,2
455,2013,8,33,15,16,30,291.15,48.0,1023.0,4.0,14,2
456,2013,8,33,15,19,12,294.8303333,62.0,1033.0,1.0,13,4
457,2013,8,33,16,0,20,293.08,40.0,1022.0,2.0,14,1
458,2013,8,33,16,19,00,294.15,46.0,1021.0,1.0,13,2
459,2013,8,33,16,23,00,293.15,49.0,1020.0,1.0,14,1
460,2013,8,33,17,11,30,287.54,65.0,1022.0,2.0,13,2
461,2013,8,33,17,15,00,293.24,57.0,1023.0,3.0,13,3
462,2013,8,33,17,17,00,295.46,46.0,1023.0,3.0,0,2
463,2013,8,33,18,12,57,288.58,81.0,1019.0,2.0,11,3
464,2013,8,34,19,17,10,298.93,50.0,1020.0,1.0,14,5
465,2013,8,34,20,17,05,299.98,49.0,1019.0,1.0,14,3
466,2013,8,34,20,20,49,305.01,41.0,1018.0,2.0,14,2
467,2013,8,34,21,17,43,301.83,60.0,1026.0,1.0,2,2
468,2013,8,34,21,18,57,302.93,45.0,1022.0,1.0,14,4
469,2013,8,34,22,0,01,300.83,62.0,1018.0,1.0,14,2
470,2013,8,34,22,5,40,294.89,81.0,1019.0,1.0,14,3
471,2013,8,34,22,12,00,292.45,94.0,1020.0,1.0,9,2
472,2013,8,34,23,7,30,294.46,90.0,1018.0,2.0,14,5
473,2013,8,34,23,22,30,299.58,67.0,1017.0,3.0,2,0
474,2013,8,34,23,23,00,299.05,65.0,1017.0,1.0,13,3
475,2013,8,34,24,1,30,296.13,75.0,1016.0,2.0,13,3
476,2013,8,34,24,19,23,300.6913333,69.0,1036.0,1.0,14,3
477,2013,8,35,26,8,03,289.9,63.0,1028.0,1.0,14,4
478,2013,8,35,26,19,00,306.52,35.0,1023.0,2.0,14,3
479,2013,8,35,27,0,01,301.69,42.0,1022.0,2.0,14,0
480,2013,8,35,27,0,01,301.69,42.0,1022.0,2.0,14,4
481,2013,8,35,27,15,00,301.1135,68.0,1029.0,3.0,14,0
482,2013,8,35,28,12,00,300.0435,65.0,1027.0,4.0,14,2
483,2013,8,35,28,17,00,305.15,55.0,1018.0,4.0,14,1
484,2013,8,35,29,19,30,307.84,43.0,1015.0,6.0,14,3
485,2013,8,35,30,8,30,297.01,81.0,1019.0,1.0,9,2
486,2013,8,35,30,15,00,300.3,73.0,1020.0,2.0,4,4
487,2013,8,35,30,21,10,308.04,44.0,1015.0,0.0,14,4
488,2013,8,35,31,13,15,298.408,82.0,1023.0,1.0,10,5
489,2013,9,35,1,7,00,294.0583333,97.0,1021.0,3.0,5,4
490,2013,9,36,2,0,01,298.963,82.0,1020.0,2.0,5,2
491,2013,9,36,2,11,50,294.61,95.0,1009.0,3.0,9,2
492,2013,9,36,2,13,10,295.21,92.0,1010.0,1.0,9,5
493,2013,9,36,2,15,00,296.67,79.0,1011.0,2.0,9,5
494,2013,9,36,3,13,23,288.0096667,78.0,1030.0,2.0,14,2
495,2013,9,36,4,3,00,290.1685,76.0,1030.0,1.0,2,3
496,2013,9,36,4,21,00,305.28,37.0,1018.0,1.0,14,4
497,2013,9,36,5,18,00,301.55,54.0,1021.0,2.0,14,2
498,2013,9,36,8,11,00,294.4275,79.0,1012.0,1.0,0,4
499,2013,9,37,9,9,00,293.06,83.0,1015.0,2.0,14,0
500,2013,9,37,9,13,00,295.02,96.0,1016.0,2.0,9,2
501,2013,9,37,10,13,44,298.58,83.0,1018.0,3.0,4,3
502,2013,9,37,10,19,00,307.728,44.0,1024.0,2.0,14,2
503,2013,9,37,10,22,20,304.36,58.0,1018.0,3.0,2,2
504,2013,9,37,12,11,52,294.3095,88.0,1022.0,3.0,7,1
505,2013,9,37,12,12,00,294.465,91.0,1016.0,4.0,7,2
506,2013,9,37,13,8,00,287.74,84.0,1015.0,2.0,14,5
507,2013,9,37,13,23,00,290.15,45.0,1019.0,3.0,14,4
508,2013,9,37,14,0,41,287.15,54.0,1019.0,2.0,14,2
509,2013,9,37,14,13,50,284.15,71.0,1023.0,1.0,14,2
510,2013,9,37,15,14,00,288.873,63.0,1027.0,1.0,2,1
511,2013,9,37,15,17,30,295.15,40.0,1019.0,3.0,14,4
512,2013,9,38,16,10,40,288.15,87.0,1022.0,2.0,11,0
513,2013,9,38,16,14,15,290.075,77.0,1030.0,4.0,7,2
514,2013,9,38,17,17,30,294.65,45.0,1025.0,2.0,14,3
515,2013,9,38,18,16,30,298.15,47.0,1020.0,2.0,0,1
516,2013,9,38,21,8,00,287.15,82.0,1009.0,2.0,14,5
517,2013,9,38,21,13,37,287.61,82.0,1011.0,4.0,13,2
518,2013,9,39,24,16,10,291.608,62.0,1021.0,2.0,14,2
519,2013,9,39,24,19,00,296.04,54.0,1013.0,1.0,14,2
520,2013,9,39,25,8,15,286.43,84.0,1010.0,1.0,7,0
521,2013,9,39,26,22,44,298.93,45.0,1015.0,3.0,14,3
522,2013,9,39,29,13,30,289.48,100.0,1017.0,2.0,9,4
523,2013,9,40,30,12,00,289.15,87.0,1017.0,1.0,3,4
524,2013,10,40,1,10,00,289.3633333,93.0,1029.0,2.0,13,2
525,2013,10,40,1,20,00,298.1766667,65.0,1029.0,3.0,14,4
526,2013,10,40,1,21,57,296.2095,69.0,1029.0,2.0,14,4
527,2013,10,40,2,22,00,296.2263333,82.0,1029.0,2.0,11,1
528,2013,10,40,4,14,30,295.43,85.0,1016.0,3.0,0,2
529,2013,10,40,5,7,00,295.0,90.0,1016.0,2.0,10,2
530,2013,10,40,5,12,15,294.15,88.0,1017.0,1.0,9,2
531,2013,10,40,5,16,02,294.13,88.0,1017.0,4.0,9,2
532,2013,10,40,6,12,30,287.15,100.0,1009.0,8.0,9,4
533,2013,10,41,7,12,30,281.35,87.0,1011.0,2.0,7,4
534,2013,10,41,7,15,00,283.145,72.0,1014.0,2.0,7,3
535,2013,10,41,9,0,01,284.15,81.0,1023.0,2.0,14,3
536,2013,10,41,10,2,30,282.15,87.0,1022.0,2.0,14,5
537,2013,10,41,10,17,30,296.15,38.0,1022.0,2.0,14,5
538,2013,10,41,12,13,00,284.6083333,72.0,1031.0,1.0,14,3
539,2013,10,41,12,18,20,297.36,56.0,1017.0,3.0,14,2
540,2013,10,41,12,19,45,298.03,52.0,1018.0,3.0,14,3
541,2013,10,42,14,0,43,289.439,52.0,1032.0,2.0,14,2
542,2013,10,42,15,0,01,287.21,60.0,1022.0,1.0,0,2
543,2013,10,42,15,16,30,289.47,90.0,1017.0,3.0,4,4
544,2013,10,42,18,0,01,281.88,81.0,1013.0,4.0,11,4
545,2013,10,42,18,20,00,291.2,48.0,1012.0,2.0,0,1
546,2013,10,42,19,12,00,279.7466667,94.0,1011.0,2.0,7,1
547,2013,10,42,20,19,00,291.15,36.0,1013.0,6.0,14,4
548,2013,10,43,21,12,13,280.72,75.0,1014.0,2.0,14,5
549,2013,10,43,21,18,15,285.15,66.0,1014.0,4.0,11,1
550,2013,10,43,22,17,00,283.15,34.0,1015.0,1.0,0,1
551,2013,10,44,30,20,30,290.9466667,95.0,1030.0,2.0,7,2
552,2013,11,44,1,8,00,282.4936667,92.0,1015.0,4.0,10,4
553,2013,11,44,3,19,00,283.3863333,71.0,1040.0,1.0,14,2
554,2013,11,45,4,17,00,282.5156667,68.0,1039.0,3.0,11,0
555,2013,11,45,5,12,00,282.264,71.0,1041.0,2.0,11,0
556,2013,11,45,9,23,00,287.33,52.0,1016.0,0.0,2,0
557,2013,11,47,19,21,15,282.99,56.0,1026.0,2.0,14,5
558,2013,11,47,20,20,00,280.15,52.0,1022.0,3.0,14,2
559,2013,11,47,20,22,10,279.15,60.0,1022.0,2.0,14,2
560,2013,11,47,23,8,00,272.15,80.0,1030.0,3.0,14,4
561,2013,11,47,23,20,00,270.15,53.0,1032.0,6.0,11,1
562,2013,11,48,25,11,00,269.15,58.0,1028.0,3.0,14,4
563,2013,12,49,4,11,15,282.63,94.0,1007.0,2.0,3,0
564,2013,12,49,6,21,00,270.01,89.0,1024.0,2.0,4,5
565,2013,1,2,12,12,00,284.15,100.0,1010.0,5.0,9,4
566,2013,1,3,19,13,50,266.89,79.0,1031.0,0.0,2,2
567,2013,2,6,8,22,00,284.52,57.0,1011.0,4.0,13,5
568,2013,3,12,20,19,25,275.74,50.0,1017.0,12.0,14,2
569,2013,4,14,6,18,00,286.66,33.0,1019.0,3.0,14,0
570,2013,4,14,6,21,30,286.99,30.0,1019.0,4.0,14,4
571,2013,4,15,13,19,10,279.5,56.0,1008.0,8.0,11,0
572,2013,4,17,23,17,00,289.44,36.0,1025.0,1.0,2,4
573,2013,5,22,30,0,01,299.99,54.0,1013.0,8.0,14,4
574,2013,5,22,31,20,30,302.32,69.0,1017.0,5.0,17,0
575,2013,6,24,15,14,00,293.07,72.0,1019.0,2.0,14,3
576,2013,6,25,17,17,00,296.16,69.0,1016.0,6.0,13,3
577,2013,6,26,24,22,30,295.74,83.0,1019.0,2.0,9,2
578,2013,6,26,28,12,00,295.52,94.0,1008.0,3.0,9,5
579,2013,7,27,4,18,15,297.15,60.0,1019.0,4.0,0,2
580,2013,7,28,12,17,30,298.11,47.0,1019.0,6.0,14,5
581,2013,7,29,16,12,00,297.69,78.0,1026.0,2.0,14,4
582,2013,7,29,21,2,40,301.45,65.0,1013.0,3.0,14,5
583,2013,7,30,24,8,30,294.47,83.0,1009.0,3.0,13,2
584,2013,8,33,14,14,30,293.26,71.0,1016.0,4.0,14,0
585,2013,8,35,26,20,00,307.58,34.0,1023.0,2.0,14,0
586,2013,8,35,28,0,01,301.902,53.0,1021.0,4.0,14,5
587,2013,8,35,28,8,00,296.25,83.0,1020.0,3.0,14,1
588,2013,9,36,8,1,00,300.7390000000001,45.0,996.0,2.0,0,2
589,2013,9,39,24,0,01,291.2666667,63.0,1016.0,1.0,14,4
590,2013,9,39,25,23,58,296.9,44.0,1012.0,0.0,14,5
591,2013,9,40,30,18,47,294.3765,62.0,1019.0,2.0,10,5
592,2013,10,40,1,12,00,291.505,89.0,1030.0,2.0,2,5
593,2013,10,40,5,12,08,294.15,88.0,1017.0,1.0,9,4
594,2013,11,46,11,19,00,283.44,53.0,1018.0,1.0,2,2
595,2014,1,4,20,21,00,276.95,59.0,984.0,1.0,7,0
596,2014,1,4,24,15,00,257.27,59.0,1003.0,1.0,2,0
597,2014,2,8,19,22,00,278.83,65.0,1018.0,2.0,0,4
598,2014,3,11,10,21,38,287.83,50.0,1007.0,5.0,0,0
599,2014,3,12,19,8,56,281.8,75.0,1007.0,5.0,0,2
600,2014,4,14,2,13,24,279.09,87.0,1020.0,2.0,7,0
601,2014,4,14,5,18,00,281.4,52.0,1022.0,3.0,13,1
602,2014,4,14,6,21,15,286.6,37.0,1016.0,3.0,7,5
603,2014,4,15,9,14,27,281.7,65.0,1017.0,0.0,14,2
604,2014,4,15,9,21,30,289.0,38.0,1016.0,5.0,0,3
605,2014,4,15,10,12,01,281.38,61.0,1014.0,5.0,13,0
606,2014,4,16,16,16,13,278.21,44.0,1028.0,6.0,7,0
607,2014,4,16,18,19,30,293.37,32.0,1025.0,3.0,13,2
608,2014,4,16,19,23,00,291.9,34.0,1024.0,5.0,13,3
609,2014,4,17,26,18,30,296.62,40.0,1013.0,4.0,13,0
610,2014,4,18,29,19,04,291.3373333,73.0,1017.0,7.0,5,0
611,2014,5,18,1,12,00,281.5035,65.0,1025.0,4.0,2,1
612,2014,5,18,1,16,37,284.867,61.0,1024.0,5.0,13,3
613,2014,5,18,4,12,41,286.61,62.0,1015.0,3.0,0,2
614,2014,5,19,7,4,30,290.92,65.0,1095.0,1.0,0,0
615,2014,5,19,7,12,00,288.87,69.0,1012.0,1.0,0,1
616,2014,5,19,10,10,00,287.76,99.0,1097.0,2.0,7,1
617,2014,5,19,10,23,00,297.13,33.0,1012.0,0.0,14,4
618,2014,5,20,16,10,00,279.79,99.0,1098.0,2.0,9,3
619,2014,5,20,17,22,00,285.84,62.0,1020.0,0.0,7,0
620,2014,5,20,18,18,00,289.12,35.0,1025.0,0.0,14,0
621,2014,5,21,19,9,35,279.29,85.0,1024.0,2.0,14,4
622,2014,5,21,22,17,23,295.49,56.0,1018.0,4.0,0,1
623,2014,5,21,23,9,30,286.01,87.0,1020.0,1.0,14,1
624,2014,5,21,23,14,37,290.49,59.0,1022.0,2.0,2,2
625,2014,5,21,23,19,00,294.81,43.0,1021.0,5.0,2,0
626,2014,5,21,25,12,00,288.96,77.0,1022.0,0.0,0,3
627,2014,5,22,26,18,00,301.29,54.0,1018.0,5.0,0,2
628,2014,5,22,30,16,30,297.88,50.0,1021.0,4.0,13,0
629,2014,6,22,1,16,53,300.85,44.0,1019.0,1.0,2,2
630,2014,6,24,9,0,30,295.72,66.0,1012.0,1.0,14,0
631,2014,6,24,11,22,00,296.3422007,86.0,1012.0,2.0,19,1
632,2014,6,24,14,4,00,286.9586667,51.0,1030.0,2.0,14,0
633,2014,6,24,15,20,27,302.2083333,45.0,1027.0,4.0,14,2
634,2014,6,24,15,21,57,301.5866158,47.0,1018.0,1.0,14,2
635,2014,6,25,16,12,00,295.8739597,84.0,1024.0,3.0,5,4
636,2014,6,25,17,22,00,304.8643333,56.0,1027.0,5.0,14,1
637,2014,6,25,18,20,00,305.033,56.0,1028.0,4.0,14,2
638,2014,6,25,19,16,33,302.8076667,70.0,1030.0,2.0,13,1
639,2014,6,25,21,18,47,301.377,67.0,1027.0,1.0,14,1
640,2014,6,25,21,19,30,302.459,64.0,1027.0,1.0,14,4
641,2014,6,25,22,18,00,300.278,73.0,1026.0,2.0,7,1
642,2014,6,26,25,11,46,293.0423333,93.0,1026.0,1.0,14,4
643,2014,6,26,27,13,00,297.15,69.0,1018.0,4.0,2,3
644,2014,6,26,28,11,00,295.15,83.0,1018.0,1.0,4,1
645,2014,7,27,1,15,00,299.15,74.0,1009.0,5.0,0,2
646,2014,7,27,2,9,45,293.17,93.0,1012.0,5.0,2,0
647,2014,7,27,4,15,00,294.15,40.0,1026.0,4.0,14,0
648,2014,7,28,9,8,57,291.83,88.0,1012.0,3.0,14,5
649,2014,7,28,10,18,45,297.79,44.0,1021.0,2.0,13,0
650,2014,7,28,12,10,30,292.83,82.0,1021.0,2.0,0,1
651,2014,7,28,12,10,45,292.83,82.0,1021.0,2.0,0,1
652,2014,7,29,16,8,30,285.83,93.0,1015.0,3.0,14,2
653,2014,7,29,16,21,30,295.23,49.0,1016.0,3.0,0,0
654,2014,7,29,18,13,00,290.45,68.0,1022.0,2.0,0,1
655,2014,7,29,19,20,00,296.4,56.0,1017.0,1.0,11,2
656,2014,7,30,22,17,00,302.53,51.0,1019.0,4.0,2,0
657,2014,7,30,23,7,30,295.78,83.0,1017.0,1.0,9,4
658,2014,7,30,23,23,46,295.79,64.0,1016.0,6.0,0,1
659,2014,7,30,24,10,00,290.585,87.0,1030.0,3.0,13,2
660,2014,7,30,24,13,30,291.51,85.0,1031.0,2.0,14,3
661,2014,7,30,26,16,30,298.86,73.0,1013.0,4.0,7,4
662,2014,7,30,27,0,05,299.45,83.0,1011.0,5.0,15,5
663,2014,7,31,28,0,00,297.1567013,66.0,1014.0,7.0,13,4
664,2014,7,31,28,12,00,291.1975,80.0,1027.0,4.0,14,0
665,2014,7,31,28,14,29,291.3576667,77.0,1028.0,5.0,14,0
666,2014,7,31,28,15,00,292.0325,75.0,1028.0,4.0,14,0
667,2014,7,31,29,23,00,295.6513333000001,65.0,1030.0,3.0,13,0
668,2014,7,31,29,23,00,295.6513333000001,65.0,1030.0,3.0,13,2
669,2014,8,32,5,19,25,297.47,57.0,1018.0,3.0,11,0
670,2014,8,32,6,15,00,295.14,78.0,1017.0,2.0,9,5
671,2014,8,32,9,14,00,295.2303333,80.0,1029.0,3.0,13,2
672,2014,8,32,9,16,44,297.315,80.0,1029.0,3.0,13,5
673,2014,8,32,10,16,16,297.4913333,91.0,1028.0,2.0,10,4
674,2014,8,33,11,17,00,296.2736667,98.0,1023.0,1.0,10,2
675,2014,8,33,13,2,59,291.0513333,74.0,1027.0,3.0,13,2
676,2014,8,33,14,12,00,291.4625,86.0,1030.0,2.0,13,0
677,2014,8,33,14,15,19,293.4085,89.0,1030.0,1.0,13,1
678,2014,8,33,16,7,00,288.0653333,77.0,1028.0,1.0,0,2
679,2014,8,33,16,7,22,288.0653333,77.0,1028.0,1.0,0,5
680,2014,8,34,18,0,01,294.579,98.0,1025.0,1.0,7,5
681,2014,8,34,22,14,11,299.2983333,90.0,1027.0,3.0,7,1
682,2014,8,35,25,19,00,304.2340000000001,73.0,1029.0,1.0,14,0
683,2014,8,35,30,17,49,300.0916667,70.0,1027.0,4.0,0,1
684,2014,8,35,31,7,47,296.3726667,77.0,1028.0,4.0,11,5
685,2014,8,35,31,9,49,295.467,86.0,1028.0,4.0,7,2
686,2014,9,36,1,10,00,294.432,92.0,1027.0,3.0,2,0
687,2014,9,36,3,4,30,290.879,89.0,1028.0,1.0,14,5
688,2014,9,36,3,13,21,290.8203333,87.0,1030.0,1.0,14,4
689,2014,9,36,3,16,00,297.7316667,90.0,1031.0,1.0,14,2
690,2014,9,37,10,0,01,296.001,69.0,1027.0,1.0,13,0
691,2014,9,37,11,8,00,290.849,94.0,1025.0,3.0,5,1
692,2014,9,37,12,7,00,282.6986667,88.0,1036.0,3.0,2,3
693,2014,9,38,16,9,58,286.005,98.0,1034.0,2.0,7,3
694,2014,9,38,20,17,00,297.2933333000001,66.0,1029.0,4.0,2,4
695,2014,9,38,20,19,00,298.6090000000001,65.0,1028.0,4.0,13,0
696,2014,9,39,22,17,15,288.6666667,72.0,1038.0,2.0,14,1
697,2014,9,39,23,11,32,277.645,78.0,1040.0,1.0,14,5
698,2014,9,39,24,17,00,293.6326667,63.0,1040.0,2.0,14,3
699,2014,9,39,25,11,34,281.074,76.0,1039.0,1.0,13,1
700,2014,9,39,25,23,00,293.475,65.0,1036.0,1.0,14,0
701,2014,9,39,28,18,30,297.717,48.0,1032.0,1.0,2,0
702,2014,9,40,29,13,53,288.194,75.0,1029.0,1.0,14,5
703,2014,9,40,29,20,00,299.983,40.0,1027.0,2.0,14,0
704,2014,9,40,29,22,00,298.121,41.0,1027.0,2.0,14,4
705,2014,10,40,5,10,00,275.803,71.0,1025.0,3.0,2,0
706,2014,10,41,6,13,30,282.68,84.0,1020.0,3.0,7,0
707,2014,10,41,6,16,03,286.943,88.0,1020.0,4.0,7,5
708,2014,10,41,6,19,22,289.1893333,78.0,1020.0,5.0,7,1
709,2014,10,41,8,11,00,278.7673333,85.0,1029.0,1.0,14,3
710,2014,10,41,12,18,00,286.951,72.0,1029.0,3.0,13,4
711,2014,10,42,14,19,07,289.3916667,91.0,1015.0,5.0,19,2
712,2014,10,43,24,11,00,274.645,80.0,1034.0,1.0,2,2
713,2014,10,44,28,21,43,286.0645,83.0,1028.0,4.0,10,5
714,2014,10,44,31,9,00,276.275,75.0,1031.0,1.0,13,0
715,2014,10,44,31,17,00,277.715,80.0,1030.0,5.0,7,3
716,2014,11,44,1,17,34,276.3623333,66.0,1041.0,5.0,14,0
717,2014,11,45,5,23,00,282.733,68.0,1032.0,2.0,14,0
718,2014,11,46,12,15,30,272.709,70.0,1039.0,3.0,14,0
719,2014,11,46,13,7,30,268.57433330000003,71.0,1040.0,2.0,13,0
720,2014,12,49,4,9,20,268.91,75.0,1043.0,1.0,0,0
721,2014,12,49,6,22,00,276.8613333,91.0,1045.0,5.0,5,2
722,2014,12,50,11,22,51,274.439,69.0,1038.0,3.0,14,5
723,2014,12,50,13,0,01,276.058,79.0,1040.0,3.0,2,0
724,2014,12,51,15,3,03,278.0995,96.0,1033.0,2.0,11,4
725,2014,12,52,23,14,00,282.202,96.0,1020.0,2.0,10,1
726,2013,8,33,12,14,50,295.95,76.0,1020.0,1.0,3,5
727,2014,1,4,23,14,00,286.243,59.0,995.0,4.0,2,1
728,2014,2,7,13,22,00,274.94,37.0,1005.0,2.0,7,1
729,2014,2,9,25,18,00,270.37,68.0,1023.0,4.0,11,0
730,2014,3,11,12,11,40,276.34,93.0,995.0,9.0,10,4
731,2014,3,13,28,11,22,284.01,87.0,1006.0,10.0,11,2
732,2014,4,14,2,22,00,284.48,87.0,1017.0,4.0,7,2
733,2014,4,14,3,22,00,289.98,82.0,1005.0,6.0,11,0
734,2014,4,14,5,12,00,274.82,80.0,1021.0,2.0,11,0
735,2014,4,14,6,18,00,283.94,43.0,1019.0,3.0,0,2
736,2014,4,15,10,13,52,283.23,53.0,1014.0,6.0,2,2
737,2014,4,16,16,22,42,283.26,34.0,1023.0,7.0,0,0
738,2014,4,16,18,13,00,283.12,70.0,1026.0,0.0,0,2
739,2014,4,17,22,7,00,288.12,87.0,1010.0,3.0,7,0
740,2014,4,17,22,9,30,287.86,93.0,1009.0,4.0,7,1
741,2014,4,17,22,14,11,283.92,61.0,1013.0,8.0,14,2
742,2014,4,17,25,13,17,285.63,100.0,1005.0,4.0,10,2
743,2014,4,17,25,17,10,287.43,67.0,1009.0,8.0,0,5
744,2014,4,18,29,8,30,285.96,93.0,1000.0,1.0,7,4
745,2014,5,20,14,2,00,287.89,97.0,1019.0,3.0,6,0
746,2014,5,20,14,18,11,286.5,93.0,1015.0,0.0,10,4
747,2014,5,21,20,19,00,299.28,58.0,1014.0,0.0,14,5
748,2014,5,21,23,1,00,292.15,52.0,1018.0,2.0,0,3
749,2014,5,21,23,15,29,291.49,55.0,1022.0,2.0,2,4
750,2014,5,21,23,20,06,295.15,40.0,1021.0,5.0,2,5
751,2014,5,21,24,1,01,292.17,52.0,1020.0,2.0,13,1
752,2014,5,21,25,8,27,287.27,79.0,1018.0,1.0,14,4
753,2014,5,22,29,10,00,291.33,88.0,1016.0,3.0,14,4
754,2014,5,22,30,11,36,290.73,59.0,1019.0,3.0,2,3
755,2014,5,22,30,11,47,290.73,59.0,1019.0,3.0,2,2
756,2014,5,22,31,12,30,294.36,60.0,1023.0,3.0,13,5
757,2014,5,22,31,14,06,299.04,41.0,1023.0,4.0,14,5
758,2014,5,22,31,18,57,301.96,30.0,1021.0,6.0,13,3
759,2014,6,23,2,20,00,297.31,74.0,1012.0,1.0,6,2
760,2014,6,23,3,20,00,302.26,48.0,1014.0,0.0,7,2
761,2014,6,23,4,17,56,295.18,86.0,1006.0,1.0,10,5
762,2014,6,23,5,2,38,289.95,96.0,1008.0,1.0,11,2
763,2014,6,23,6,10,00,285.55,72.0,1013.0,2.0,14,5
764,2014,6,23,6,18,37,298.06,33.0,1015.0,0.0,14,5
765,2014,6,23,7,17,00,298.89,47.0,1012.0,1.0,14,3
766,2014,6,23,7,21,20,299.53,45.0,1008.0,0.0,14,0
767,2014,6,23,8,17,05,294.22,64.0,1012.0,2.0,7,1
768,2014,6,23,8,18,00,295.09,84.0,1011.0,2.0,7,0
