,Indianapolis,DATE_year,DATE_month,DATE_day,Hour
43448,299.5,2017,9,15,20
43449,299.8,2017,9,15,21
43450,300.55,2017,9,15,22
43451,300.69,2017,9,15,23
43452,299.63,2017,9,16,0
43453,295.81,2017,9,16,1
43454,294.18,2017,9,16,2
43455,293.57,2017,9,16,3
43456,292.92,2017,9,16,4
43457,291.92,2017,9,16,5
43458,291.21,2017,9,16,6
43459,290.67,2017,9,16,7
43460,289.93,2017,9,16,8
43461,290.2,2017,9,16,9
43462,289.94,2017,9,16,10
43463,288.97,2017,9,16,11
43464,288.79,2017,9,16,12
43465,290.15,2017,9,16,13
43466,291.79,2017,9,16,14
43467,294.74,2017,9,16,15
43468,296.12,2017,9,16,16
43469,298.63,2017,9,16,17
43470,300.56,2017,9,16,18
43471,300.84,2017,9,16,19
43472,301.12,2017,9,16,20
43473,301.98,2017,9,16,21
43474,301.36,2017,9,16,22
43475,301.58,2017,9,16,23
43476,299.79,2017,9,17,0
43477,297.18,2017,9,17,1
43478,295.97,2017,9,17,2
43479,294.76,2017,9,17,3
43480,293.96,2017,9,17,4
43481,293.66,2017,9,17,5
43482,292.66,2017,9,17,6
43483,292.4,2017,9,17,7
43484,291.41,2017,9,17,8
43485,291.15,2017,9,17,9
43486,290.67,2017,9,17,10
43487,290.38,2017,9,17,11
43488,290.41,2017,9,17,12
43489,290.93,2017,9,17,13
43490,294.15,2017,9,17,14
43491,295.7,2017,9,17,15
43492,297.94,2017,9,17,16
43493,299.65,2017,9,17,17
43494,301.71,2017,9,17,18
43495,302.76,2017,9,17,19
43496,303.57,2017,9,17,20
43497,303.97,2017,9,17,21
43498,303.19,2017,9,17,22
43499,302.97,2017,9,17,23
43500,300.55,2017,9,18,0
43501,296.79,2017,9,18,1
43502,296.15,2017,9,18,2
43503,295.18,2017,9,18,3
43504,295.47,2017,9,18,4
43505,294.95,2017,9,18,5
43506,294.95,2017,9,18,6
43507,293.93,2017,9,18,7
43508,294.2,2017,9,18,8
43509,293.69,2017,9,18,9
43510,293.68,2017,9,18,10
43511,293.38,2017,9,18,11
43512,293.58,2017,9,18,12
43513,293.31,2017,9,18,13
43514,294.0,2017,9,18,14
43515,294.64,2017,9,18,15
43516,295.15,2017,9,18,16
43517,296.36,2017,9,18,17
43518,298.14,2017,9,18,18
43519,298.95,2017,9,18,19
43520,299.49,2017,9,18,20
43521,300.14,2017,9,18,21
43522,300.41,2017,9,18,22
43523,299.57,2017,9,18,23
43524,297.77,2017,9,19,0
43525,295.98,2017,9,19,1
43526,294.57,2017,9,19,2
43527,294.39,2017,9,19,3
43528,293.96,2017,9,19,4
43529,293.69,2017,9,19,5
43530,293.69,2017,9,19,6
43531,294.17,2017,9,19,7
43532,293.92,2017,9,19,8
43533,293.91,2017,9,19,9
43534,294.18,2017,9,19,10
43535,293.38,2017,9,19,11
43536,293.18,2017,9,19,12
43537,293.16,2017,9,19,13
43538,293.32,2017,9,19,14
43539,293.67,2017,9,19,15
43540,293.82,2017,9,19,16
43541,295.15,2017,9,19,17
43542,296.31,2017,9,19,18
43543,297.66,2017,9,19,19
43544,298.47,2017,9,19,20
43545,299.18,2017,9,19,21
43546,299.78,2017,9,19,22
43547,299.18,2017,9,19,23
43548,297.58,2017,9,20,0
43549,296.19,2017,9,20,1
43550,294.83,2017,9,20,2
43551,294.2,2017,9,20,3
43552,293.72,2017,9,20,4
43553,292.68,2017,9,20,5
43554,291.92,2017,9,20,6
43555,291.7,2017,9,20,7
43556,291.16,2017,9,20,8
43557,291.93,2017,9,20,9
43558,291.93,2017,9,20,10
43559,292.15,2017,9,20,11
43560,291.58,2017,9,20,12
43561,292.16,2017,9,20,13
43562,293.14,2017,9,20,14
43563,294.62,2017,9,20,15
43564,297.12,2017,9,20,16
43565,299.94,2017,9,20,17
43566,301.65,2017,9,20,18
43567,302.35,2017,9,20,19
43568,302.97,2017,9,20,20
43569,303.95,2017,9,20,21
43570,303.97,2017,9,20,22
43571,303.2,2017,9,20,23
43572,302.41,2017,9,21,0
43573,299.6,2017,9,21,1
43574,298.58,2017,9,21,2
43575,298.35,2017,9,21,3
43576,297.68,2017,9,21,4
43577,296.43,2017,9,21,5
43578,296.65,2017,9,21,6
43579,295.16,2017,9,21,7
43580,294.47,2017,9,21,8
43581,294.17,2017,9,21,9
43582,294.45,2017,9,21,10
43583,293.78,2017,9,21,11
43584,293.56,2017,9,21,12
43585,293.95,2017,9,21,13
43586,296.47,2017,9,21,14
43587,298.1190903,2017,9,21,15
43588,299.94409029999997,2017,9,21,16
43589,301.7690903,2017,9,21,17
43590,303.77,2017,9,21,18
43591,304.15,2017,9,21,19
43592,304.83,2017,9,21,20
43593,305.49,2017,9,21,21
43594,305.38,2017,9,21,22
43595,304.99,2017,9,21,23
43596,302.83,2017,9,22,0
43597,300.01,2017,9,22,1
43598,298.19,2017,9,22,2
43599,296.77,2017,9,22,3
43600,296.69,2017,9,22,4
43601,296.21,2017,9,22,5
43602,295.19,2017,9,22,6
43603,294.71,2017,9,22,7
43604,294.19,2017,9,22,8
43605,293.96,2017,9,22,9
43606,293.71,2017,9,22,10
43607,293.59,2017,9,22,11
43608,292.95,2017,9,22,12
43609,293.34,2017,9,22,13
43610,296.15,2017,9,22,14
43611,298.78,2017,9,22,15
43612,301.29,2017,9,22,16
43613,303.33,2017,9,22,17
43614,303.82,2017,9,22,18
43615,304.83,2017,9,22,19
43616,305.15,2017,9,22,20
43617,305.58,2017,9,22,21
43618,304.12,2017,9,22,22
43619,301.82,2017,9,22,23
43620,301.15,2017,9,23,0
43621,298.84,2017,9,23,1
43622,297.41,2017,9,23,2
43623,296.19,2017,9,23,3
43624,295.19,2017,9,23,4
43625,294.96,2017,9,23,5
43626,294.71,2017,9,23,6
43627,293.96,2017,9,23,7
43628,292.42,2017,9,23,8
43629,292.67,2017,9,23,9
43630,292.91,2017,9,23,10
43631,291.75,2017,9,23,11
43632,291.75,2017,9,23,12
43633,291.91,2017,9,23,13
43634,295.09,2017,9,23,14
43635,299.15,2017,9,23,15
43636,301.48,2017,9,23,16
43637,302.49,2017,9,23,17
43638,303.66,2017,9,23,18
43639,304.31,2017,9,23,19
43640,305.17,2017,9,23,20
43641,305.33,2017,9,23,21
43642,305.58,2017,9,23,22
43643,304.81,2017,9,23,23
43644,302.46,2017,9,24,0
43645,299.22,2017,9,24,1
43646,297.2,2017,9,24,2
43647,296.16,2017,9,24,3
43648,295.72,2017,9,24,4
43649,294.72,2017,9,24,5
43650,293.98,2017,9,24,6
43651,293.21,2017,9,24,7
43652,292.69,2017,9,24,8
43653,292.21,2017,9,24,9
43654,291.71,2017,9,24,10
43655,291.2,2017,9,24,11
43656,290.4,2017,9,24,12
43657,291.08,2017,9,24,13
43658,295.15,2017,9,24,14
43659,297.53,2017,9,24,15
43660,300.15,2017,9,24,16
43661,302.15,2017,9,24,17
43662,303.38,2017,9,24,18
43663,304.15,2017,9,24,19
43664,305.17,2017,9,24,20
43665,305.15,2017,9,24,21
43666,304.98,2017,9,24,22
43667,304.2,2017,9,24,23
43668,301.85,2017,9,25,0
43669,298.04,2017,9,25,1
43670,295.61,2017,9,25,2
43671,294.54,2017,9,25,3
43672,293.97,2017,9,25,4
43673,292.95,2017,9,25,5
43674,291.69,2017,9,25,6
43675,291.21,2017,9,25,7
43676,290.21,2017,9,25,8
43677,289.96,2017,9,25,9
43678,289.71,2017,9,25,10
43679,289.39,2017,9,25,11
43680,289.01,2017,9,25,12
43681,290.15,2017,9,25,13
43682,293.93,2017,9,25,14
43683,297.47,2017,9,25,15
43684,299.6,2017,9,25,16
43685,301.83,2017,9,25,17
43686,302.64,2017,9,25,18
43687,303.31,2017,9,25,19
43688,304.0,2017,9,25,20
43689,304.15,2017,9,25,21
43690,304.37,2017,9,25,22
43691,303.6,2017,9,25,23
43692,302.23,2017,9,26,0
43693,298.83,2017,9,26,1
43694,296.21,2017,9,26,2
43695,295.37,2017,9,26,3
43696,294.45,2017,9,26,4
43697,293.47,2017,9,26,5
43698,293.17,2017,9,26,6
43699,292.69,2017,9,26,7
43700,292.19,2017,9,26,8
43701,291.96,2017,9,26,9
43702,292.21,2017,9,26,10
43703,291.19,2017,9,26,11
43704,291.19,2017,9,26,12
43705,291.66,2017,9,26,13
43706,294.73,2017,9,26,14
43707,297.8,2017,9,26,15
43708,300.94,2017,9,26,16
43709,302.31,2017,9,26,17
43710,303.32,2017,9,26,18
43711,303.31,2017,9,26,19
43712,304.58,2017,9,26,20
43713,304.5,2017,9,26,21
43714,304.4,2017,9,26,22
43715,303.81,2017,9,26,23
43716,301.24,2017,9,27,0
43717,299.52,2017,9,27,1
43718,296.96,2017,9,27,2
43719,296.37,2017,9,27,3
43720,295.95,2017,9,27,4
43721,294.69,2017,9,27,5
43722,293.92,2017,9,27,6
43723,293.67,2017,9,27,7
43724,293.39,2017,9,27,8
43725,293.16,2017,9,27,9
43726,292.91,2017,9,27,10
43727,292.16,2017,9,27,11
43728,292.3,2017,9,27,12
43729,292.56,2017,9,27,13
43730,293.77,2017,9,27,14
43731,295.98,2017,9,27,15
43732,296.86,2017,9,27,16
43733,297.76,2017,9,27,17
43734,297.8,2017,9,27,18
43735,298.49,2017,9,27,19
43736,299.18,2017,9,27,20
43737,299.36,2017,9,27,21
43738,298.81,2017,9,27,22
43739,297.63,2017,9,27,23
43740,295.6,2017,9,28,0
43741,293.82,2017,9,28,1
43742,292.61,2017,9,28,2
43743,291.23,2017,9,28,3
43744,290.1049681,2017,9,28,4
43745,288.76,2017,9,28,5
43746,288.24,2017,9,28,6
43747,287.23,2017,9,28,7
43748,286.72,2017,9,28,8
43749,285.72,2017,9,28,9
43750,285.49,2017,9,28,10
43751,284.59,2017,9,28,11
43752,284.4,2017,9,28,12
43753,284.65,2017,9,28,13
43754,286.29,2017,9,28,14
43755,288.92,2017,9,28,15
43756,290.14,2017,9,28,16
43757,291.95,2017,9,28,17
43758,292.99,2017,9,28,18
43759,293.98,2017,9,28,19
43760,295.51,2017,9,28,20
43761,295.5,2017,9,28,21
43762,295.39,2017,9,28,22
43763,294.8,2017,9,28,23
43764,293.27,2017,9,29,0
43765,290.01,2017,9,29,1
43766,288.63,2017,9,29,2
43767,287.82,2017,9,29,3
43768,286.77,2017,9,29,4
43769,284.98,2017,9,29,5
43770,284.24,2017,9,29,6
43771,283.73,2017,9,29,7
43772,283.24,2017,9,29,8
43773,283.03,2017,9,29,9
43774,282.47,2017,9,29,10
43775,281.79,2017,9,29,11
43776,281.18,2017,9,29,12
43777,282.63,2017,9,29,13
43778,285.96,2017,9,29,14
43779,290.12,2017,9,29,15
43780,292.61,2017,9,29,16
43781,295.15,2017,9,29,17
43782,296.64,2017,9,29,18
43783,297.36,2017,9,29,19
43784,297.85,2017,9,29,20
43785,297.82,2017,9,29,21
43786,297.39,2017,9,29,22
43787,296.41,2017,9,29,23
43788,294.47,2017,9,30,0
43789,291.22,2017,9,30,1
43790,289.23,2017,9,30,2
43791,288.23,2017,9,30,3
43792,286.49,2017,9,30,4
43793,285.49,2017,9,30,5
43794,283.61,2017,9,30,6
43795,283.72,2017,9,30,7
43796,283.22,2017,9,30,8
43797,282.97,2017,9,30,9
43798,282.71,2017,9,30,10
43799,282.39,2017,9,30,11
43800,282.0,2017,9,30,12
43801,282.49,2017,9,30,13
43802,284.45,2017,9,30,14
43803,287.14,2017,9,30,15
43804,289.31,2017,9,30,16
43805,290.98,2017,9,30,17
43806,292.33,2017,9,30,18
43807,293.32,2017,9,30,19
43808,294.17,2017,9,30,20
43809,294.32,2017,9,30,21
43810,294.98,2017,9,30,22
43811,293.8,2017,9,30,23
43812,290.65,2017,10,1,0
43813,288.0,2017,10,1,1
43814,286.2,2017,10,1,2
43815,285.54,2017,10,1,3
43816,284.23,2017,10,1,4
43817,283.17,2017,10,1,5
43818,283.44,2017,10,1,6
43819,283.99,2017,10,1,7
43820,282.76,2017,10,1,8
43821,281.47,2017,10,1,9
43822,281.17,2017,10,1,10
43823,280.19,2017,10,1,11
43824,279.91,2017,10,1,12
43825,280.55,2017,10,1,13
43826,283.92,2017,10,1,14
43827,287.34,2017,10,1,15
43828,289.14,2017,10,1,16
43829,290.96,2017,10,1,17
43830,292.59,2017,10,1,18
43831,293.56,2017,10,1,19
43832,294.34,2017,10,1,20
43833,294.97,2017,10,1,21
43834,295.36,2017,10,1,22
43835,295.6,2017,10,1,23
43836,293.23,2017,10,2,0
43837,290.42,2017,10,2,1
43838,290.03,2017,10,2,2
43839,288.57,2017,10,2,3
43840,288.19,2017,10,2,4
43841,288.24,2017,10,2,5
43842,287.5,2017,10,2,6
43843,287.21,2017,10,2,7
43844,286.68,2017,10,2,8
43845,286.39,2017,10,2,9
43846,286.13,2017,10,2,10
43847,285.37,2017,10,2,11
43848,284.68,2017,10,2,12
43849,284.86,2017,10,2,13
43850,287.63,2017,10,2,14
43851,290.96,2017,10,2,15
43852,293.49,2017,10,2,16
43853,296.15,2017,10,2,17
43854,296.8,2017,10,2,18
43855,298.3,2017,10,2,19
43856,298.83,2017,10,2,20
43857,298.83,2017,10,2,21
43858,298.96,2017,10,2,22
43859,298.39,2017,10,2,23
43860,295.42,2017,10,3,0
43861,293.18,2017,10,3,1
43862,292.37,2017,10,3,2
43863,291.76,2017,10,3,3
43864,291.43,2017,10,3,4
43865,290.68,2017,10,3,5
43866,288.15,2017,10,3,6
43867,289.97,2017,10,3,7
43868,289.95,2017,10,3,8
43869,289.68,2017,10,3,9
43870,288.9,2017,10,3,10
43871,288.36,2017,10,3,11
43872,288.57,2017,10,3,12
43873,289.56,2017,10,3,13
43874,291.73,2017,10,3,14
43875,293.94,2017,10,3,15
43876,295.82,2017,10,3,16
43877,297.55,2017,10,3,17
43878,299.31,2017,10,3,18
43879,300.15,2017,10,3,19
43880,300.85,2017,10,3,20
43881,300.81,2017,10,3,21
43882,300.81,2017,10,3,22
43883,300.21,2017,10,3,23
43884,298.0,2017,10,4,0
43885,295.78,2017,10,4,1
43886,295.03,2017,10,4,2
43887,293.93,2017,10,4,3
43888,293.67,2017,10,4,4
43889,293.42,2017,10,4,5
43890,293.72,2017,10,4,6
43891,293.96,2017,10,4,7
43892,293.73,2017,10,4,8
43893,293.44,2017,10,4,9
43894,293.39,2017,10,4,10
43895,292.96,2017,10,4,11
43896,293.18,2017,10,4,12
43897,292.34,2017,10,4,13
43898,292.67,2017,10,4,14
43899,292.68,2017,10,4,15
43900,292.94,2017,10,4,16
43901,293.12,2017,10,4,17
43902,294.77,2017,10,4,18
43903,295.62,2017,10,4,19
43904,295.32,2017,10,4,20
43905,296.66,2017,10,4,21
43906,296.97,2017,10,4,22
43907,296.99,2017,10,4,23
43908,295.59,2017,10,5,0
43909,294.37,2017,10,5,1
43910,293.36,2017,10,5,2
43911,293.73,2017,10,5,3
43912,294.18,2017,10,5,4
43913,294.18,2017,10,5,5
43914,294.18,2017,10,5,6
43915,294.18,2017,10,5,7
43916,293.68,2017,10,5,8
43917,293.43,2017,10,5,9
43918,293.4,2017,10,5,10
43919,292.15,2017,10,5,11
43920,291.74,2017,10,5,12
43921,291.55,2017,10,5,13
43922,291.63,2017,10,5,14
43923,291.64,2017,10,5,15
43924,291.63,2017,10,5,16
43925,292.15,2017,10,5,17
43926,292.65,2017,10,5,18
43927,293.16,2017,10,5,19
43928,293.82,2017,10,5,20
43929,294.13,2017,10,5,21
43930,294.37,2017,10,5,22
43931,294.21,2017,10,5,23
43932,293.59,2017,10,6,0
43933,293.17,2017,10,6,1
43934,292.98,2017,10,6,2
43935,292.96,2017,10,6,3
43936,293.44,2017,10,6,4
43937,293.69,2017,10,6,5
43938,293.69,2017,10,6,6
43939,293.67,2017,10,6,7
43940,292.67,2017,10,6,8
43941,291.88,2017,10,6,9
43942,291.92,2017,10,6,10
43943,292.15,2017,10,6,11
43944,291.75,2017,10,6,12
43945,291.83,2017,10,6,13
43946,291.99,2017,10,6,14
43947,292.17,2017,10,6,15
43948,293.36,2017,10,6,16
43949,294.38,2017,10,6,17
43950,294.82,2017,10,6,18
43951,295.57,2017,10,6,19
43952,296.12,2017,10,6,20
43953,297.85,2017,10,6,21
43954,297.97,2017,10,6,22
43955,297.19,2017,10,6,23
43956,296.19,2017,10,7,0
43957,295.39,2017,10,7,1
43958,295.2,2017,10,7,2
43959,294.95,2017,10,7,3
43960,294.69,2017,10,7,4
43961,294.18,2017,10,7,5
43962,294.4,2017,10,7,6
43963,293.9,2017,10,7,7
43964,292.89,2017,10,7,8
43965,293.16,2017,10,7,9
43966,292.68,2017,10,7,10
43967,292.17,2017,10,7,11
43968,291.77,2017,10,7,12
43969,292.15,2017,10,7,13
43970,293.15,2017,10,7,14
43971,294.63,2017,10,7,15
43972,297.14,2017,10,7,16
43973,298.49,2017,10,7,17
43974,300.15,2017,10,7,18
43975,301.15,2017,10,7,19
43976,301.19,2017,10,7,20
43977,300.18,2017,10,7,21
43978,298.2,2017,10,7,22
43979,296.14,2017,10,7,23
43980,295.95,2017,10,8,0
43981,292.36,2017,10,8,1
43982,292.21,2017,10,8,2
43983,291.43,2017,10,8,3
43984,290.45,2017,10,8,4
43985,290.19,2017,10,8,5
43986,290.19,2017,10,8,6
43987,289.96,2017,10,8,7
43988,289.48,2017,10,8,8
43989,288.73,2017,10,8,9
43990,287.45,2017,10,8,10
43991,286.15,2017,10,8,11
43992,285.59,2017,10,8,12
43993,285.75,2017,10,8,13
43994,288.14,2017,10,8,14
43995,290.14,2017,10,8,15
43996,292.96,2017,10,8,16
43997,293.35,2017,10,8,17
43998,293.17,2017,10,8,18
43999,293.14,2017,10,8,19
44000,291.96,2017,10,8,20
44001,291.76,2017,10,8,21
44002,291.15,2017,10,8,22
44003,290.58,2017,10,8,23
44004,290.37,2017,10,9,0
44005,290.55,2017,10,9,1
44006,290.57,2017,10,9,2
44007,290.55,2017,10,9,3
44008,290.66,2017,10,9,4
44009,290.64,2017,10,9,5
44010,290.69,2017,10,9,6
44011,290.7,2017,10,9,7
44012,290.18,2017,10,9,8
44013,290.18,2017,10,9,9
44014,290.18,2017,10,9,10
44015,290.37,2017,10,9,11
44016,290.38,2017,10,9,12
44017,290.67,2017,10,9,13
44018,291.0,2017,10,9,14
44019,290.99,2017,10,9,15
44020,291.49,2017,10,9,16
44021,292.33,2017,10,9,17
44022,292.48,2017,10,9,18
44023,293.16,2017,10,9,19
44024,294.54,2017,10,9,20
44025,294.97,2017,10,9,21
44026,295.36,2017,10,9,22
44027,295.39,2017,10,9,23
44028,294.01,2017,10,10,0
44029,291.97,2017,10,10,1
44030,290.78,2017,10,10,2
44031,290.19,2017,10,10,3
44032,289.7,2017,10,10,4
44033,289.2,2017,10,10,5
44034,289.19,2017,10,10,6
44035,289.17,2017,10,10,7
44036,288.7,2017,10,10,8
44037,289.17,2017,10,10,9
44038,289.91,2017,10,10,10
44039,289.97,2017,10,10,11
44040,290.13,2017,10,10,12
44041,290.29,2017,10,10,13
44042,290.64,2017,10,10,14
44043,291.15,2017,10,10,15
44044,290.97,2017,10,10,16
44045,292.19,2017,10,10,17
44046,293.36,2017,10,10,18
44047,294.36,2017,10,10,19
44048,294.35,2017,10,10,20
44049,295.15,2017,10,10,21
44050,295.15,2017,10,10,22
44051,294.54,2017,10,10,23
44052,293.79,2017,10,11,0
44053,293.35,2017,10,11,1
44054,293.38,2017,10,11,2
44055,292.78,2017,10,11,3
44056,292.15,2017,10,11,4
44057,292.15,2017,10,11,5
44058,292.17,2017,10,11,6
44059,292.19,2017,10,11,7
44060,292.19,2017,10,11,8
44061,292.42,2017,10,11,9
44062,293.18,2017,10,11,10
44063,291.38,2017,10,11,11
44064,288.56,2017,10,11,12
44065,288.57,2017,10,11,13
44066,287.16,2017,10,11,14
44067,287.17,2017,10,11,15
44068,287.15,2017,10,11,16
44069,287.16,2017,10,11,17
44070,287.5,2017,10,11,18
44071,287.78,2017,10,11,19
44072,287.83,2017,10,11,20
44073,287.34,2017,10,11,21
44074,287.76,2017,10,11,22
44075,287.56,2017,10,11,23
44076,287.37,2017,10,12,0
44077,287.36,2017,10,12,1
44078,287.36,2017,10,12,2
44079,287.15,2017,10,12,3
44080,287.42,2017,10,12,4
44081,287.42,2017,10,12,5
44082,287.42,2017,10,12,6
44083,287.19,2017,10,12,7
44084,287.18,2017,10,12,8
44085,286.94,2017,10,12,9
44086,286.96,2017,10,12,10
44087,286.96,2017,10,12,11
44088,286.96,2017,10,12,12
44089,286.81,2017,10,12,13
44090,286.62,2017,10,12,14
44091,287.54,2017,10,12,15
44092,287.68,2017,10,12,16
44093,287.99,2017,10,12,17
44094,288.82,2017,10,12,18
44095,289.66,2017,10,12,19
44096,290.13,2017,10,12,20
44097,290.76,2017,10,12,21
44098,290.76,2017,10,12,22
44099,290.37,2017,10,12,23
44100,290.38,2017,10,13,0
44101,289.98,2017,10,13,1
44102,289.57,2017,10,13,2
44103,289.59,2017,10,13,3
44104,289.44,2017,10,13,4
44105,288.44,2017,10,13,5
44106,287.91,2017,10,13,6
44107,287.67,2017,10,13,7
44108,287.71,2017,10,13,8
44109,287.2,2017,10,13,9
44110,287.43,2017,10,13,10
44111,287.15,2017,10,13,11
44112,287.38,2017,10,13,12
44113,287.57,2017,10,13,13
44114,287.98,2017,10,13,14
44115,289.3,2017,10,13,15
44116,289.81,2017,10,13,16
44117,291.31,2017,10,13,17
44118,292.14,2017,10,13,18
44119,293.48,2017,10,13,19
44120,294.65,2017,10,13,20
44121,295.15,2017,10,13,21
44122,295.56,2017,10,13,22
44123,294.99,2017,10,13,23
44124,293.73,2017,10,14,0
44125,290.052,2017,10,14,1
44126,289.12,2017,10,14,2
44127,289.14,2017,10,14,3
44128,289.16,2017,10,14,4
44129,289.42,2017,10,14,5
44130,290.2,2017,10,14,6
44131,289.69,2017,10,14,7
44132,288.98,2017,10,14,8
44133,289.18,2017,10,14,9
44134,288.96,2017,10,14,10
44135,288.79,2017,10,14,11
44136,288.79,2017,10,14,12
44137,288.74,2017,10,14,13
44138,290.81,2017,10,14,14
44139,292.64,2017,10,14,15
44140,295.15,2017,10,14,16
44141,296.99,2017,10,14,17
44142,298.48,2017,10,14,18
44143,299.15,2017,10,14,19
44144,300.14,2017,10,14,20
44145,300.48,2017,10,14,21
44146,300.17,2017,10,14,22
44147,299.6,2017,10,14,23
44148,297.99,2017,10,15,0
44149,297.15,2017,10,15,1
44150,295.95,2017,10,15,2
44151,295.14,2017,10,15,3
44152,294.67,2017,10,15,4
44153,294.67,2017,10,15,5
44154,294.69,2017,10,15,6
44155,294.92,2017,10,15,7
44156,294.92,2017,10,15,8
44157,295.38,2017,10,15,9
44158,295.43,2017,10,15,10
44159,295.39,2017,10,15,11
44160,294.96,2017,10,15,12
44161,293.77,2017,10,15,13
44162,292.62,2017,10,15,14
44163,292.17,2017,10,15,15
44164,290.42,2017,10,15,16
44165,288.98,2017,10,15,17
44166,287.49,2017,10,15,18
44167,286.26,2017,10,15,19
44168,285.6,2017,10,15,20
44169,285.56,2017,10,15,21
44170,285.36,2017,10,15,22
44171,285.17,2017,10,15,23
44172,285.15,2017,10,16,0
44173,284.77,2017,10,16,1
44174,284.56,2017,10,16,2
44175,284.37,2017,10,16,3
44176,284.44,2017,10,16,4
44177,283.67,2017,10,16,5
44178,282.91,2017,10,16,6
44179,282.93,2017,10,16,7
44180,281.67,2017,10,16,8
44181,281.18,2017,10,16,9
44182,281.18,2017,10,16,10
44183,281.16,2017,10,16,11
44184,280.8,2017,10,16,12
44185,280.16,2017,10,16,13
44186,281.13,2017,10,16,14
44187,282.97,2017,10,16,15
44188,285.34,2017,10,16,16
44189,286.17,2017,10,16,17
44190,287.14,2017,10,16,18
44191,288.15,2017,10,16,19
44192,289.0,2017,10,16,20
44193,289.15,2017,10,16,21
44194,288.99,2017,10,16,22
44195,288.39,2017,10,16,23
44196,285.41,2017,10,17,0
44197,283.2,2017,10,17,1
44198,282.18,2017,10,17,2
44199,280.98,2017,10,17,3
44200,280.66,2017,10,17,4
44201,280.66,2017,10,17,5
44202,279.91,2017,10,17,6
44203,279.39,2017,10,17,7
44204,279.88,2017,10,17,8
44205,279.39,2017,10,17,9
44206,279.14,2017,10,17,10
44207,278.36,2017,10,17,11
44208,277.77,2017,10,17,12
44209,277.68,2017,10,17,13
44210,281.32,2017,10,17,14
44211,283.87,2017,10,17,15
44212,286.92,2017,10,17,16
44213,289.36,2017,10,17,17
44214,290.36,2017,10,17,18
44215,291.15,2017,10,17,19
44216,292.15,2017,10,17,20
44217,292.15,2017,10,17,21
44218,291.77,2017,10,17,22
44219,290.99,2017,10,17,23
44220,287.63,2017,10,18,0
44221,284.79,2017,10,18,1
44222,283.81,2017,10,18,2
44223,282.97,2017,10,18,3
44224,282.19,2017,10,18,4
44225,281.39,2017,10,18,5
44226,281.19,2017,10,18,6
44227,280.96,2017,10,18,7
44228,279.95,2017,10,18,8
44229,279.2,2017,10,18,9
44230,278.93,2017,10,18,10
44231,278.6,2017,10,18,11
44232,277.75,2017,10,18,12
44233,278.15,2017,10,18,13
44234,280.78,2017,10,18,14
44235,284.1,2017,10,18,15
44236,287.65,2017,10,18,16
44237,290.15,2017,10,18,17
44238,291.15,2017,10,18,18
44239,292.48,2017,10,18,19
44240,293.0,2017,10,18,20
44241,293.66,2017,10,18,21
44242,293.57,2017,10,18,22
44243,292.78,2017,10,18,23
44244,290.39,2017,10,19,0
44245,288.4,2017,10,19,1
44246,287.37,2017,10,19,2
44247,286.51,2017,10,19,3
44248,285.92,2017,10,19,4
44249,285.43,2017,10,19,5
44250,284.43,2017,10,19,6
44251,283.7,2017,10,19,7
44252,283.2,2017,10,19,8
44253,282.92,2017,10,19,9
44254,282.91,2017,10,19,10
44255,282.15,2017,10,19,11
44256,282.16,2017,10,19,12
44257,283.0,2017,10,19,13
44258,284.81,2017,10,19,14
44259,287.46,2017,10,19,15
44260,289.77,2017,10,19,16
44261,291.74,2017,10,19,17
44262,294.15,2017,10,19,18
44263,295.15,2017,10,19,19
44264,296.15,2017,10,19,20
44265,296.14,2017,10,19,21
44266,296.17,2017,10,19,22
44267,295.59,2017,10,19,23
44268,292.22,2017,10,20,0
44269,289.4,2017,10,20,1
44270,287.4,2017,10,20,2
44271,286.97,2017,10,20,3
44272,285.75,2017,10,20,4
44273,284.75,2017,10,20,5
44274,284.44,2017,10,20,6
44275,283.95,2017,10,20,7
44276,283.41,2017,10,20,8
44277,282.93,2017,10,20,9
44278,282.42,2017,10,20,10
44279,281.58,2017,10,20,11
44280,281.37,2017,10,20,12
44281,281.98,2017,10,20,13
44282,284.91,2017,10,20,14
44283,287.97,2017,10,20,15
44284,291.13,2017,10,20,16
44285,293.47,2017,10,20,17
44286,295.36,2017,10,20,18
44287,296.36,2017,10,20,19
44288,297.16,2017,10,20,20
44289,297.15,2017,10,20,21
44290,296.98,2017,10,20,22
44291,294.82,2017,10,20,23
44292,292.63,2017,10,21,0
44293,288.79,2017,10,21,1
44294,288.18,2017,10,21,2
44295,287.95,2017,10,21,3
44296,288.15,2017,10,21,4
44297,288.15,2017,10,21,5
44298,286.93,2017,10,21,6
44299,285.39,2017,10,21,7
44300,286.14,2017,10,21,8
44301,285.41,2017,10,21,9
44302,285.17,2017,10,21,10
44303,284.81,2017,10,21,11
44304,283.97,2017,10,21,12
44305,283.85,2017,10,21,13
44306,286.15,2017,10,21,14
44307,289.73,2017,10,21,15
44308,290.5,2017,10,21,16
44309,291.54,2017,10,21,17
44310,292.75,2017,10,21,18
44311,295.15,2017,10,21,19
44312,296.15,2017,10,21,20
44313,296.66,2017,10,21,21
44314,296.19,2017,10,21,22
44315,295.0,2017,10,21,23
44316,293.4,2017,10,22,0
44317,291.37,2017,10,22,1
44318,290.99,2017,10,22,2
44319,290.13,2017,10,22,3
