,Description,DATE_year,DATE_month,DATE_day,Hour
42766,sky is clear,2017,8,18,11
42767,sky is clear,2017,8,18,12
42768,sky is clear,2017,8,18,13
42769,sky is clear,2017,8,18,14
42770,scattered clouds,2017,8,18,15
42771,scattered clouds,2017,8,18,16
42772,broken clouds,2017,8,18,17
42773,broken clouds,2017,8,18,18
42774,scattered clouds,2017,8,18,19
42775,scattered clouds,2017,8,18,20
42776,sky is clear,2017,8,18,21
42777,sky is clear,2017,8,18,22
42778,sky is clear,2017,8,18,23
42779,few clouds,2017,8,19,0
42780,sky is clear,2017,8,19,1
42781,sky is clear,2017,8,19,2
42782,sky is clear,2017,8,19,3
42783,sky is clear,2017,8,19,4
42784,sky is clear,2017,8,19,5
42785,sky is clear,2017,8,19,6
42786,scattered clouds,2017,8,19,7
42787,sky is clear,2017,8,19,8
42788,sky is clear,2017,8,19,9
42789,broken clouds,2017,8,19,10
42790,scattered clouds,2017,8,19,11
42791,sky is clear,2017,8,19,12
42792,sky is clear,2017,8,19,13
42793,sky is clear,2017,8,19,14
42794,sky is clear,2017,8,19,15
42795,sky is clear,2017,8,19,16
42796,sky is clear,2017,8,19,17
42797,broken clouds,2017,8,19,18
42798,scattered clouds,2017,8,19,19
42799,sky is clear,2017,8,19,20
42800,sky is clear,2017,8,19,21
42801,sky is clear,2017,8,19,22
42802,sky is clear,2017,8,19,23
42803,few clouds,2017,8,20,0
42804,sky is clear,2017,8,20,1
42805,sky is clear,2017,8,20,2
42806,sky is clear,2017,8,20,3
42807,sky is clear,2017,8,20,4
42808,sky is clear,2017,8,20,5
42809,scattered clouds,2017,8,20,6
42810,sky is clear,2017,8,20,7
42811,sky is clear,2017,8,20,8
42812,sky is clear,2017,8,20,9
42813,sky is clear,2017,8,20,10
42814,sky is clear,2017,8,20,11
42815,sky is clear,2017,8,20,12
42816,fog,2017,8,20,13
42817,sky is clear,2017,8,20,14
42818,sky is clear,2017,8,20,15
42819,sky is clear,2017,8,20,16
42820,sky is clear,2017,8,20,17
42821,scattered clouds,2017,8,20,18
42822,sky is clear,2017,8,20,19
42823,sky is clear,2017,8,20,20
42824,sky is clear,2017,8,20,21
42825,sky is clear,2017,8,20,22
42826,sky is clear,2017,8,20,23
42827,sky is clear,2017,8,21,0
42828,sky is clear,2017,8,21,1
42829,sky is clear,2017,8,21,2
42830,sky is clear,2017,8,21,3
42831,sky is clear,2017,8,21,4
42832,sky is clear,2017,8,21,5
42833,sky is clear,2017,8,21,6
42834,proximity thunderstorm,2017,8,21,7
42835,scattered clouds,2017,8,21,8
42836,scattered clouds,2017,8,21,9
42837,sky is clear,2017,8,21,10
42838,sky is clear,2017,8,21,11
42839,sky is clear,2017,8,21,12
42840,sky is clear,2017,8,21,13
42841,sky is clear,2017,8,21,14
42842,sky is clear,2017,8,21,15
42843,sky is clear,2017,8,21,16
42844,scattered clouds,2017,8,21,17
42845,broken clouds,2017,8,21,18
42846,broken clouds,2017,8,21,19
42847,thunderstorm,2017,8,21,20
42848,proximity thunderstorm,2017,8,21,21
42849,light rain,2017,8,21,22
42850,light rain,2017,8,21,23
42851,sky is clear,2017,8,22,0
42852,sky is clear,2017,8,22,1
42853,sky is clear,2017,8,22,2
42854,sky is clear,2017,8,22,3
42855,sky is clear,2017,8,22,4
42856,sky is clear,2017,8,22,5
42857,sky is clear,2017,8,22,6
42858,sky is clear,2017,8,22,7
42859,sky is clear,2017,8,22,8
42860,sky is clear,2017,8,22,9
42861,scattered clouds,2017,8,22,10
42862,overcast clouds,2017,8,22,11
42863,sky is clear,2017,8,22,12
42864,light rain,2017,8,22,13
42865,mist,2017,8,22,14
42866,overcast clouds,2017,8,22,15
42867,sky is clear,2017,8,22,16
42868,light rain,2017,8,22,17
42869,overcast clouds,2017,8,22,18
42870,broken clouds,2017,8,22,19
42871,scattered clouds,2017,8,22,20
42872,broken clouds,2017,8,22,21
42873,overcast clouds,2017,8,22,22
42874,sky is clear,2017,8,22,23
42875,sky is clear,2017,8,23,0
42876,sky is clear,2017,8,23,1
42877,sky is clear,2017,8,23,2
42878,sky is clear,2017,8,23,3
42879,sky is clear,2017,8,23,4
42880,broken clouds,2017,8,23,5
42881,sky is clear,2017,8,23,6
42882,sky is clear,2017,8,23,7
42883,sky is clear,2017,8,23,8
42884,sky is clear,2017,8,23,9
42885,sky is clear,2017,8,23,10
42886,broken clouds,2017,8,23,11
42887,mist,2017,8,23,12
42888,mist,2017,8,23,13
42889,broken clouds,2017,8,23,14
42890,scattered clouds,2017,8,23,15
42891,sky is clear,2017,8,23,16
42892,scattered clouds,2017,8,23,17
42893,haze,2017,8,23,18
42894,scattered clouds,2017,8,23,19
42895,scattered clouds,2017,8,23,20
42896,scattered clouds,2017,8,23,21
42897,sky is clear,2017,8,23,22
42898,scattered clouds,2017,8,23,23
42899,sky is clear,2017,8,24,0
42900,sky is clear,2017,8,24,1
42901,sky is clear,2017,8,24,2
42902,broken clouds,2017,8,24,3
42903,scattered clouds,2017,8,24,4
42904,sky is clear,2017,8,24,5
42905,sky is clear,2017,8,24,6
42906,sky is clear,2017,8,24,7
42907,sky is clear,2017,8,24,8
42908,mist,2017,8,24,9
42909,sky is clear,2017,8,24,10
42910,scattered clouds,2017,8,24,11
42911,fog,2017,8,24,12
42912,overcast clouds,2017,8,24,13
42913,sky is clear,2017,8,24,14
42914,sky is clear,2017,8,24,15
42915,scattered clouds,2017,8,24,16
42916,scattered clouds,2017,8,24,17
42917,scattered clouds,2017,8,24,18
42918,scattered clouds,2017,8,24,19
42919,broken clouds,2017,8,24,20
42920,scattered clouds,2017,8,24,21
42921,sky is clear,2017,8,24,22
42922,scattered clouds,2017,8,24,23
42923,scattered clouds,2017,8,25,0
42924,overcast clouds,2017,8,25,1
42925,broken clouds,2017,8,25,2
42926,broken clouds,2017,8,25,3
42927,scattered clouds,2017,8,25,4
42928,broken clouds,2017,8,25,5
42929,sky is clear,2017,8,25,6
42930,sky is clear,2017,8,25,7
42931,overcast clouds,2017,8,25,8
42932,sky is clear,2017,8,25,9
42933,sky is clear,2017,8,25,10
42934,sky is clear,2017,8,25,11
42935,sky is clear,2017,8,25,12
42936,sky is clear,2017,8,25,13
42937,sky is clear,2017,8,25,14
42938,sky is clear,2017,8,25,15
42939,sky is clear,2017,8,25,16
42940,sky is clear,2017,8,25,17
42941,scattered clouds,2017,8,25,18
42942,sky is clear,2017,8,25,19
42943,scattered clouds,2017,8,25,20
42944,sky is clear,2017,8,25,21
42945,sky is clear,2017,8,25,22
42946,sky is clear,2017,8,25,23
42947,sky is clear,2017,8,26,0
42948,sky is clear,2017,8,26,1
42949,sky is clear,2017,8,26,2
42950,sky is clear,2017,8,26,3
42951,sky is clear,2017,8,26,4
42952,sky is clear,2017,8,26,5
42953,sky is clear,2017,8,26,6
42954,sky is clear,2017,8,26,7
42955,sky is clear,2017,8,26,8
42956,sky is clear,2017,8,26,9
42957,sky is clear,2017,8,26,10
42958,sky is clear,2017,8,26,11
42959,sky is clear,2017,8,26,12
42960,sky is clear,2017,8,26,13
42961,sky is clear,2017,8,26,14
42962,sky is clear,2017,8,26,15
42963,sky is clear,2017,8,26,16
42964,sky is clear,2017,8,26,17
42965,sky is clear,2017,8,26,18
42966,few clouds,2017,8,26,19
42967,sky is clear,2017,8,26,20
42968,sky is clear,2017,8,26,21
42969,sky is clear,2017,8,26,22
42970,sky is clear,2017,8,26,23
42971,sky is clear,2017,8,27,0
42972,sky is clear,2017,8,27,1
42973,sky is clear,2017,8,27,2
42974,sky is clear,2017,8,27,3
42975,sky is clear,2017,8,27,4
42976,sky is clear,2017,8,27,5
42977,scattered clouds,2017,8,27,6
42978,sky is clear,2017,8,27,7
42979,scattered clouds,2017,8,27,8
42980,sky is clear,2017,8,27,9
42981,sky is clear,2017,8,27,10
42982,scattered clouds,2017,8,27,11
42983,sky is clear,2017,8,27,12
42984,sky is clear,2017,8,27,13
42985,sky is clear,2017,8,27,14
42986,sky is clear,2017,8,27,15
42987,sky is clear,2017,8,27,16
42988,sky is clear,2017,8,27,17
42989,sky is clear,2017,8,27,18
42990,scattered clouds,2017,8,27,19
42991,sky is clear,2017,8,27,20
42992,sky is clear,2017,8,27,21
42993,sky is clear,2017,8,27,22
42994,broken clouds,2017,8,27,23
42995,overcast clouds,2017,8,28,0
42996,overcast clouds,2017,8,28,1
42997,overcast clouds,2017,8,28,2
42998,scattered clouds,2017,8,28,3
42999,sky is clear,2017,8,28,4
43000,scattered clouds,2017,8,28,5
43001,sky is clear,2017,8,28,6
43002,overcast clouds,2017,8,28,7
43003,light rain,2017,8,28,8
43004,moderate rain,2017,8,28,9
43005,light rain,2017,8,28,10
43006,light rain,2017,8,28,11
43007,moderate rain,2017,8,28,12
43008,light rain,2017,8,28,13
43009,light rain,2017,8,28,14
43010,scattered clouds,2017,8,28,15
43011,overcast clouds,2017,8,28,16
43012,scattered clouds,2017,8,28,17
43013,sky is clear,2017,8,28,18
43014,sky is clear,2017,8,28,19
43015,scattered clouds,2017,8,28,20
43016,broken clouds,2017,8,28,21
43017,broken clouds,2017,8,28,22
43018,overcast clouds,2017,8,28,23
43019,scattered clouds,2017,8,29,0
43020,broken clouds,2017,8,29,1
43021,scattered clouds,2017,8,29,2
43022,scattered clouds,2017,8,29,3
43023,mist,2017,8,29,4
43024,mist,2017,8,29,5
43025,mist,2017,8,29,6
43026,thunderstorm with light rain,2017,8,29,7
43027,moderate rain,2017,8,29,8
43028,light rain,2017,8,29,9
43029,mist,2017,8,29,10
43030,mist,2017,8,29,11
43031,overcast clouds,2017,8,29,12
43032,mist,2017,8,29,13
43033,scattered clouds,2017,8,29,14
43034,broken clouds,2017,8,29,15
43035,broken clouds,2017,8,29,16
43036,proximity thunderstorm,2017,8,29,17
43037,scattered clouds,2017,8,29,18
43038,broken clouds,2017,8,29,19
43039,sky is clear,2017,8,29,20
43040,scattered clouds,2017,8,29,21
43041,light rain,2017,8,29,22
43042,sky is clear,2017,8,29,23
43043,light rain,2017,8,30,0
43044,scattered clouds,2017,8,30,1
43045,sky is clear,2017,8,30,2
43046,mist,2017,8,30,3
43047,scattered clouds,2017,8,30,4
43048,mist,2017,8,30,5
43049,fog,2017,8,30,6
43050,mist,2017,8,30,7
43051,mist,2017,8,30,8
43052,fog,2017,8,30,9
43053,mist,2017,8,30,10
43054,fog,2017,8,30,11
43055,fog,2017,8,30,12
43056,fog,2017,8,30,13
43057,mist,2017,8,30,14
43058,mist,2017,8,30,15
43059,sky is clear,2017,8,30,16
43060,scattered clouds,2017,8,30,17
43061,scattered clouds,2017,8,30,18
43062,broken clouds,2017,8,30,19
43063,scattered clouds,2017,8,30,20
43064,scattered clouds,2017,8,30,21
43065,scattered clouds,2017,8,30,22
43066,overcast clouds,2017,8,30,23
43067,sky is clear,2017,8,31,0
43068,sky is clear,2017,8,31,1
43069,sky is clear,2017,8,31,2
43070,sky is clear,2017,8,31,3
43071,sky is clear,2017,8,31,4
43072,sky is clear,2017,8,31,5
43073,sky is clear,2017,8,31,6
43074,sky is clear,2017,8,31,7
43075,mist,2017,8,31,8
43076,sky is clear,2017,8,31,9
43077,broken clouds,2017,8,31,10
43078,mist,2017,8,31,11
43079,mist,2017,8,31,12
43080,mist,2017,8,31,13
43081,sky is clear,2017,8,31,14
43082,sky is clear,2017,8,31,15
43083,sky is clear,2017,8,31,16
43084,sky is clear,2017,8,31,17
43085,scattered clouds,2017,8,31,18
43086,scattered clouds,2017,8,31,19
43087,broken clouds,2017,8,31,20
43088,overcast clouds,2017,8,31,21
43089,broken clouds,2017,8,31,22
43090,scattered clouds,2017,8,31,23
43091,sky is clear,2017,9,1,0
43092,sky is clear,2017,9,1,1
43093,sky is clear,2017,9,1,2
43094,sky is clear,2017,9,1,3
43095,sky is clear,2017,9,1,4
43096,sky is clear,2017,9,1,5
43097,sky is clear,2017,9,1,6
43098,sky is clear,2017,9,1,7
43099,sky is clear,2017,9,1,8
43100,sky is clear,2017,9,1,9
43101,sky is clear,2017,9,1,10
43102,overcast clouds,2017,9,1,11
43103,overcast clouds,2017,9,1,12
43104,scattered clouds,2017,9,1,13
43105,sky is clear,2017,9,1,14
43106,sky is clear,2017,9,1,15
43107,light rain,2017,9,1,16
43108,light rain,2017,9,1,17
43109,sky is clear,2017,9,1,18
43110,sky is clear,2017,9,1,19
43111,light rain,2017,9,1,20
43112,light rain,2017,9,1,21
43113,light rain,2017,9,1,22
43114,light rain,2017,9,1,23
43115,light rain,2017,9,2,0
43116,light rain,2017,9,2,1
43117,light rain,2017,9,2,2
43118,light rain,2017,9,2,3
43119,light rain,2017,9,2,4
43120,light rain,2017,9,2,5
43121,light rain,2017,9,2,6
43122,light rain,2017,9,2,7
43123,light rain,2017,9,2,8
43124,sky is clear,2017,9,2,9
43125,light rain,2017,9,2,10
43126,sky is clear,2017,9,2,11
43127,mist,2017,9,2,12
43128,mist,2017,9,2,13
43129,sky is clear,2017,9,2,14
43130,overcast clouds,2017,9,2,15
43131,broken clouds,2017,9,2,16
43132,overcast clouds,2017,9,2,17
43133,few clouds,2017,9,2,18
43134,sky is clear,2017,9,2,19
43135,sky is clear,2017,9,2,20
43136,sky is clear,2017,9,2,21
43137,sky is clear,2017,9,2,22
43138,sky is clear,2017,9,2,23
43139,broken clouds,2017,9,3,0
43140,sky is clear,2017,9,3,1
43141,sky is clear,2017,9,3,2
43142,scattered clouds,2017,9,3,3
43143,broken clouds,2017,9,3,4
43144,broken clouds,2017,9,3,5
43145,overcast clouds,2017,9,3,6
43146,mist,2017,9,3,7
43147,overcast clouds,2017,9,3,8
43148,overcast clouds,2017,9,3,9
43149,overcast clouds,2017,9,3,10
43150,overcast clouds,2017,9,3,11
43151,sky is clear,2017,9,3,12
43152,sky is clear,2017,9,3,13
43153,sky is clear,2017,9,3,14
43154,sky is clear,2017,9,3,15
43155,sky is clear,2017,9,3,16
43156,sky is clear,2017,9,3,17
43157,sky is clear,2017,9,3,18
43158,sky is clear,2017,9,3,19
43159,sky is clear,2017,9,3,20
43160,sky is clear,2017,9,3,21
43161,scattered clouds,2017,9,3,22
43162,sky is clear,2017,9,3,23
43163,sky is clear,2017,9,4,0
43164,sky is clear,2017,9,4,1
43165,sky is clear,2017,9,4,2
43166,sky is clear,2017,9,4,3
43167,sky is clear,2017,9,4,4
43168,sky is clear,2017,9,4,5
43169,sky is clear,2017,9,4,6
43170,sky is clear,2017,9,4,7
43171,sky is clear,2017,9,4,8
43172,sky is clear,2017,9,4,9
43173,mist,2017,9,4,10
43174,mist,2017,9,4,11
43175,mist,2017,9,4,12
43176,mist,2017,9,4,13
43177,mist,2017,9,4,14
43178,sky is clear,2017,9,4,15
43179,sky is clear,2017,9,4,16
43180,few clouds,2017,9,4,17
43181,sky is clear,2017,9,4,18
43182,sky is clear,2017,9,4,19
43183,sky is clear,2017,9,4,20
43184,sky is clear,2017,9,4,21
43185,scattered clouds,2017,9,4,22
43186,sky is clear,2017,9,4,23
43187,broken clouds,2017,9,5,0
43188,thunderstorm,2017,9,5,1
43189,proximity thunderstorm,2017,9,5,2
43190,thunderstorm,2017,9,5,3
43191,thunderstorm with light rain,2017,9,5,4
43192,thunderstorm,2017,9,5,5
43193,overcast clouds,2017,9,5,6
43194,overcast clouds,2017,9,5,7
43195,broken clouds,2017,9,5,8
43196,mist,2017,9,5,9
43197,mist,2017,9,5,10
43198,sky is clear,2017,9,5,11
43199,scattered clouds,2017,9,5,12
43200,mist,2017,9,5,13
43201,sky is clear,2017,9,5,14
43202,sky is clear,2017,9,5,15
43203,scattered clouds,2017,9,5,16
43204,sky is clear,2017,9,5,17
43205,sky is clear,2017,9,5,18
43206,broken clouds,2017,9,5,19
43207,broken clouds,2017,9,5,20
43208,scattered clouds,2017,9,5,21
43209,scattered clouds,2017,9,5,22
43210,scattered clouds,2017,9,5,23
43211,sky is clear,2017,9,6,0
43212,sky is clear,2017,9,6,1
43213,broken clouds,2017,9,6,2
43214,sky is clear,2017,9,6,3
43215,scattered clouds,2017,9,6,4
43216,sky is clear,2017,9,6,5
43217,sky is clear,2017,9,6,6
43218,sky is clear,2017,9,6,7
43219,sky is clear,2017,9,6,8
43220,sky is clear,2017,9,6,9
43221,sky is clear,2017,9,6,10
43222,scattered clouds,2017,9,6,11
43223,overcast clouds,2017,9,6,12
43224,overcast clouds,2017,9,6,13
43225,overcast clouds,2017,9,6,14
43226,sky is clear,2017,9,6,15
43227,sky is clear,2017,9,6,16
43228,broken clouds,2017,9,6,17
43229,scattered clouds,2017,9,6,18
43230,broken clouds,2017,9,6,19
43231,scattered clouds,2017,9,6,20
43232,broken clouds,2017,9,6,21
43233,light rain,2017,9,6,22
43234,broken clouds,2017,9,6,23
43235,moderate rain,2017,9,7,0
43236,light rain,2017,9,7,1
43237,sky is clear,2017,9,7,2
43238,light rain,2017,9,7,3
43239,light rain,2017,9,7,4
43240,sky is clear,2017,9,7,5
43241,sky is clear,2017,9,7,6
43242,sky is clear,2017,9,7,7
43243,sky is clear,2017,9,7,8
43244,sky is clear,2017,9,7,9
43245,sky is clear,2017,9,7,10
43246,sky is clear,2017,9,7,11
43247,sky is clear,2017,9,7,12
43248,sky is clear,2017,9,7,13
43249,sky is clear,2017,9,7,14
43250,sky is clear,2017,9,7,15
43251,sky is clear,2017,9,7,16
43252,broken clouds,2017,9,7,17
43253,overcast clouds,2017,9,7,18
43254,overcast clouds,2017,9,7,19
43255,overcast clouds,2017,9,7,20
43256,overcast clouds,2017,9,7,21
43257,broken clouds,2017,9,7,22
43258,scattered clouds,2017,9,7,23
43259,scattered clouds,2017,9,8,0
43260,sky is clear,2017,9,8,1
43261,sky is clear,2017,9,8,2
43262,sky is clear,2017,9,8,3
43263,sky is clear,2017,9,8,4
43264,sky is clear,2017,9,8,5
43265,sky is clear,2017,9,8,6
43266,sky is clear,2017,9,8,7
43267,sky is clear,2017,9,8,8
43268,sky is clear,2017,9,8,9
43269,sky is clear,2017,9,8,10
43270,sky is clear,2017,9,8,11
43271,sky is clear,2017,9,8,12
43272,sky is clear,2017,9,8,13
43273,sky is clear,2017,9,8,14
43274,sky is clear,2017,9,8,15
43275,sky is clear,2017,9,8,16
43276,sky is clear,2017,9,8,17
43277,scattered clouds,2017,9,8,18
43278,sky is clear,2017,9,8,19
43279,scattered clouds,2017,9,8,20
43280,sky is clear,2017,9,8,21
43281,broken clouds,2017,9,8,22
43282,sky is clear,2017,9,8,23
43283,sky is clear,2017,9,9,0
43284,sky is clear,2017,9,9,1
43285,sky is clear,2017,9,9,2
43286,sky is clear,2017,9,9,3
43287,sky is clear,2017,9,9,4
43288,scattered clouds,2017,9,9,5
43289,overcast clouds,2017,9,9,6
43290,broken clouds,2017,9,9,7
43291,overcast clouds,2017,9,9,8
43292,broken clouds,2017,9,9,9
43293,broken clouds,2017,9,9,10
43294,overcast clouds,2017,9,9,11
43295,broken clouds,2017,9,9,12
43296,scattered clouds,2017,9,9,13
43297,sky is clear,2017,9,9,14
43298,sky is clear,2017,9,9,15
43299,sky is clear,2017,9,9,16
43300,broken clouds,2017,9,9,17
43301,sky is clear,2017,9,9,18
43302,sky is clear,2017,9,9,19
43303,scattered clouds,2017,9,9,20
43304,sky is clear,2017,9,9,21
43305,sky is clear,2017,9,9,22
43306,sky is clear,2017,9,9,23
43307,sky is clear,2017,9,10,0
43308,sky is clear,2017,9,10,1
43309,sky is clear,2017,9,10,2
43310,sky is clear,2017,9,10,3
43311,sky is clear,2017,9,10,4
43312,sky is clear,2017,9,10,5
43313,sky is clear,2017,9,10,6
43314,sky is clear,2017,9,10,7
43315,sky is clear,2017,9,10,8
43316,sky is clear,2017,9,10,9
43317,sky is clear,2017,9,10,10
43318,sky is clear,2017,9,10,11
43319,sky is clear,2017,9,10,12
43320,sky is clear,2017,9,10,13
43321,sky is clear,2017,9,10,14
43322,sky is clear,2017,9,10,15
43323,sky is clear,2017,9,10,16
43324,few clouds,2017,9,10,17
43325,sky is clear,2017,9,10,18
43326,sky is clear,2017,9,10,19
43327,sky is clear,2017,9,10,20
43328,sky is clear,2017,9,10,21
43329,sky is clear,2017,9,10,22
43330,sky is clear,2017,9,10,23
43331,sky is clear,2017,9,11,0
43332,sky is clear,2017,9,11,1
43333,sky is clear,2017,9,11,2
43334,sky is clear,2017,9,11,3
43335,sky is clear,2017,9,11,4
43336,sky is clear,2017,9,11,5
43337,sky is clear,2017,9,11,6
43338,sky is clear,2017,9,11,7
43339,sky is clear,2017,9,11,8
43340,sky is clear,2017,9,11,9
43341,sky is clear,2017,9,11,10
43342,sky is clear,2017,9,11,11
43343,sky is clear,2017,9,11,12
43344,sky is clear,2017,9,11,13
43345,sky is clear,2017,9,11,14
43346,sky is clear,2017,9,11,15
43347,sky is clear,2017,9,11,16
43348,sky is clear,2017,9,11,17
43349,sky is clear,2017,9,11,18
43350,sky is clear,2017,9,11,19
43351,sky is clear,2017,9,11,20
43352,sky is clear,2017,9,11,21
43353,sky is clear,2017,9,11,22
43354,overcast clouds,2017,9,11,23
43355,sky is clear,2017,9,12,0
43356,sky is clear,2017,9,12,1
43357,sky is clear,2017,9,12,2
43358,sky is clear,2017,9,12,3
43359,sky is clear,2017,9,12,4
43360,sky is clear,2017,9,12,5
43361,sky is clear,2017,9,12,6
43362,sky is clear,2017,9,12,7
43363,sky is clear,2017,9,12,8
43364,sky is clear,2017,9,12,9
43365,sky is clear,2017,9,12,10
43366,sky is clear,2017,9,12,11
43367,sky is clear,2017,9,12,12
43368,sky is clear,2017,9,12,13
43369,sky is clear,2017,9,12,14
43370,sky is clear,2017,9,12,15
43371,sky is clear,2017,9,12,16
43372,light rain,2017,9,12,17
43373,light rain,2017,9,12,18
43374,light rain,2017,9,12,19
43375,light rain,2017,9,12,20
43376,light rain,2017,9,12,21
43377,light rain,2017,9,12,22
43378,light rain,2017,9,12,23
43379,light rain,2017,9,13,0
43380,light rain,2017,9,13,1
43381,light rain,2017,9,13,2
43382,light rain,2017,9,13,3
43383,light rain,2017,9,13,4
43384,light rain,2017,9,13,5
43385,light rain,2017,9,13,6
43386,light rain,2017,9,13,7
43387,light intensity drizzle,2017,9,13,8
43388,light intensity drizzle,2017,9,13,9
43389,light rain,2017,9,13,10
43390,light rain,2017,9,13,11
43391,light intensity drizzle,2017,9,13,12
43392,moderate rain,2017,9,13,13
43393,light rain,2017,9,13,14
43394,light rain,2017,9,13,15
43395,light rain,2017,9,13,16
43396,light rain,2017,9,13,17
43397,light rain,2017,9,13,18
43398,overcast clouds,2017,9,13,19
43399,mist,2017,9,13,20
43400,light rain,2017,9,13,21
43401,mist,2017,9,13,22
43402,mist,2017,9,13,23
43403,mist,2017,9,14,0
43404,mist,2017,9,14,1
43405,mist,2017,9,14,2
43406,mist,2017,9,14,3
43407,mist,2017,9,14,4
43408,mist,2017,9,14,5
43409,mist,2017,9,14,6
43410,mist,2017,9,14,7
43411,mist,2017,9,14,8
43412,mist,2017,9,14,9
43413,mist,2017,9,14,10
43414,overcast clouds,2017,9,14,11
43415,mist,2017,9,14,12
43416,overcast clouds,2017,9,14,13
