,Humidity%,DATE_year,DATE_month,DATE_day,Hour
33512,51.0,2016,7,28,20
33513,48.0,2016,7,28,21
33514,55.0,2016,7,28,22
33515,54.0,2016,7,28,23
33516,69.0,2016,7,29,0
33517,69.0,2016,7,29,1
33518,78.0,2016,7,29,2
33519,88.0,2016,7,29,3
33520,88.0,2016,7,29,4
33521,88.0,2016,7,29,5
33522,88.0,2016,7,29,6
33523,83.0,2016,7,29,7
33524,88.0,2016,7,29,8
33525,88.0,2016,7,29,9
33526,88.0,2016,7,29,10
33527,88.0,2016,7,29,11
33528,94.0,2016,7,29,12
33529,88.0,2016,7,29,13
33530,83.0,2016,7,29,14
33531,78.0,2016,7,29,15
33532,69.0,2016,7,29,16
33533,62.0,2016,7,29,17
33534,66.0,2016,7,29,18
33535,58.0,2016,7,29,19
33536,66.0,2016,7,29,20
33537,66.0,2016,7,29,21
33538,65.0,2016,7,29,22
33539,74.0,2016,7,29,23
33540,69.0,2016,7,30,0
33541,78.0,2016,7,30,1
33542,88.0,2016,7,30,2
33543,83.0,2016,7,30,3
33544,83.0,2016,7,30,4
33545,88.0,2016,7,30,5
33546,83.0,2016,7,30,6
33547,88.0,2016,7,30,7
33548,88.0,2016,7,30,8
33549,94.0,2016,7,30,9
33550,94.0,2016,7,30,10
33551,94.0,2016,7,30,11
33552,94.0,2016,7,30,12
33553,88.0,2016,7,30,13
33554,73.0,2016,7,30,14
33555,57.0,2016,7,30,15
33556,57.0,2016,7,30,16
33557,51.0,2016,7,30,17
33558,54.0,2016,7,30,18
33559,51.0,2016,7,30,19
33560,48.0,2016,7,30,20
33561,51.0,2016,7,30,21
33562,51.0,2016,7,30,22
33563,51.0,2016,7,30,23
33564,57.0,2016,7,31,0
33565,65.0,2016,7,31,1
33566,73.0,2016,7,31,2
33567,69.0,2016,7,31,3
33568,73.0,2016,7,31,4
33569,78.0,2016,7,31,5
33570,83.0,2016,7,31,6
33571,88.0,2016,7,31,7
33572,88.0,2016,7,31,8
33573,94.0,2016,7,31,9
33574,88.0,2016,7,31,10
33575,94.0,2016,7,31,11
33576,88.0,2016,7,31,12
33577,83.0,2016,7,31,13
33578,73.0,2016,7,31,14
33579,65.0,2016,7,31,15
33580,65.0,2016,7,31,16
33581,58.0,2016,7,31,17
33582,54.0,2016,7,31,18
33583,54.0,2016,7,31,19
33584,51.0,2016,7,31,20
33585,58.0,2016,7,31,21
33586,58.0,2016,7,31,22
33587,65.0,2016,7,31,23
33588,65.0,2016,8,1,0
33589,65.0,2016,8,1,1
33590,73.0,2016,8,1,2
33591,73.0,2016,8,1,3
33592,78.0,2016,8,1,4
33593,78.0,2016,8,1,5
33594,78.0,2016,8,1,6
33595,83.0,2016,8,1,7
33596,83.0,2016,8,1,8
33597,83.0,2016,8,1,9
33598,83.0,2016,8,1,10
33599,88.0,2016,8,1,11
33600,83.0,2016,8,1,12
33601,83.0,2016,8,1,13
33602,73.0,2016,8,1,14
33603,69.0,2016,8,1,15
33604,65.0,2016,8,1,16
33605,65.0,2016,8,1,17
33606,61.0,2016,8,1,18
33607,58.0,2016,8,1,19
33608,58.0,2016,8,1,20
33609,58.0,2016,8,1,21
33610,65.0,2016,8,1,22
33611,65.0,2016,8,1,23
33612,61.0,2016,8,2,0
33613,74.0,2016,8,2,1
33614,74.0,2016,8,2,2
33615,83.0,2016,8,2,3
33616,88.0,2016,8,2,4
33617,88.0,2016,8,2,5
33618,88.0,2016,8,2,6
33619,94.0,2016,8,2,7
33620,94.0,2016,8,2,8
33621,94.0,2016,8,2,9
33622,88.0,2016,8,2,10
33623,88.0,2016,8,2,11
33624,83.0,2016,8,2,12
33625,78.0,2016,8,2,13
33626,69.0,2016,8,2,14
33627,58.0,2016,8,2,15
33628,48.0,2016,8,2,16
33629,43.0,2016,8,2,17
33630,40.0,2016,8,2,18
33631,40.0,2016,8,2,19
33632,43.0,2016,8,2,20
33633,43.0,2016,8,2,21
33634,54.0,2016,8,2,22
33635,54.0,2016,8,2,23
33636,62.0,2016,8,3,0
33637,65.0,2016,8,3,1
33638,69.0,2016,8,3,2
33639,83.0,2016,8,3,3
33640,100.0,2016,8,3,4
33641,88.0,2016,8,3,5
33642,88.0,2016,8,3,6
33643,73.0,2016,8,3,7
33644,78.0,2016,8,3,8
33645,73.0,2016,8,3,9
33646,78.0,2016,8,3,10
33647,78.0,2016,8,3,11
33648,73.0,2016,8,3,12
33649,61.0,2016,8,3,13
33650,57.0,2016,8,3,14
33651,69.0,2016,8,3,15
33652,46.0,2016,8,3,16
33653,48.0,2016,8,3,17
33654,44.0,2016,8,3,18
33655,45.0,2016,8,3,19
33656,36.0,2016,8,3,20
33657,39.0,2016,8,3,21
33658,42.0,2016,8,3,22
33659,54.0,2016,8,3,23
33660,56.0,2016,8,4,0
33661,61.0,2016,8,4,1
33662,63.0,2016,8,4,2
33663,66.0,2016,8,4,3
33664,72.0,2016,8,4,4
33665,76.0,2016,8,4,5
33666,81.0,2016,8,4,6
33667,85.0,2016,8,4,7
33668,87.0,2016,8,4,8
33669,89.0,2016,8,4,9
33670,92.0,2016,8,4,10
33671,88.0,2016,8,4,11
33672,88.0,2016,8,4,12
33673,76.0,2016,8,4,13
33674,64.0,2016,8,4,14
33675,59.0,2016,8,4,15
33676,54.0,2016,8,4,16
33677,50.0,2016,8,4,17
33678,52.0,2016,8,4,18
33679,91.0,2016,8,4,19
33680,97.0,2016,8,4,20
33681,95.0,2016,8,4,21
33682,87.0,2016,8,4,22
33683,81.0,2016,8,4,23
33684,87.0,2016,8,5,0
33685,88.0,2016,8,5,1
33686,97.0,2016,8,5,2
33687,98.0,2016,8,5,3
33688,99.0,2016,8,5,4
33689,99.0,2016,8,5,5
33697,85.0,2016,8,5,13
33698,82.0,2016,8,5,14
33699,72.0,2016,8,5,15
33700,70.0,2016,8,5,16
33701,57.0,2016,8,5,17
33702,55.0,2016,8,5,18
33703,51.0,2016,8,5,19
33704,53.0,2016,8,5,20
33705,48.0,2016,8,5,21
33706,56.0,2016,8,5,22
33707,65.0,2016,8,5,23
33708,67.0,2016,8,6,0
33709,73.0,2016,8,6,1
33710,77.0,2016,8,6,2
33711,81.0,2016,8,6,3
33712,80.0,2016,8,6,4
33713,82.0,2016,8,6,5
33714,82.0,2016,8,6,6
33715,81.0,2016,8,6,7
33716,83.0,2016,8,6,8
33717,84.0,2016,8,6,9
33718,84.0,2016,8,6,10
33719,89.0,2016,8,6,11
33720,81.0,2016,8,6,12
33721,58.0,2016,8,6,13
33722,56.0,2016,8,6,14
33723,54.0,2016,8,6,15
33724,52.0,2016,8,6,16
33725,51.0,2016,8,6,17
33726,50.0,2016,8,6,18
33727,50.0,2016,8,6,19
33728,43.0,2016,8,6,20
33729,47.0,2016,8,6,21
33730,47.0,2016,8,6,22
33731,50.0,2016,8,6,23
33732,53.0,2016,8,7,0
33733,63.0,2016,8,7,1
33734,63.0,2016,8,7,2
33735,64.0,2016,8,7,3
33736,66.0,2016,8,7,4
33737,68.0,2016,8,7,5
33738,69.0,2016,8,7,6
33739,72.0,2016,8,7,7
33740,75.0,2016,8,7,8
33741,78.0,2016,8,7,9
33742,81.0,2016,8,7,10
33743,81.0,2016,8,7,11
33744,75.0,2016,8,7,12
33745,65.0,2016,8,7,13
33746,61.0,2016,8,7,14
33747,57.0,2016,8,7,15
33748,50.0,2016,8,7,16
33749,47.0,2016,8,7,17
33750,45.0,2016,8,7,18
33751,47.0,2016,8,7,19
33752,48.0,2016,8,7,20
33753,44.0,2016,8,7,21
33754,50.0,2016,8,7,22
33755,51.0,2016,8,7,23
33756,57.0,2016,8,8,0
33757,64.0,2016,8,8,1
33758,65.0,2016,8,8,2
33759,71.0,2016,8,8,3
33760,79.0,2016,8,8,4
33761,77.0,2016,8,8,5
33762,76.0,2016,8,8,6
33763,80.0,2016,8,8,7
33764,77.0,2016,8,8,8
33765,75.0,2016,8,8,9
33766,75.0,2016,8,8,10
33767,72.0,2016,8,8,11
33768,70.0,2016,8,8,12
33769,62.0,2016,8,8,13
33770,59.0,2016,8,8,14
33771,55.0,2016,8,8,15
33772,51.0,2016,8,8,16
33773,48.0,2016,8,8,17
33774,44.0,2016,8,8,18
33775,46.0,2016,8,8,19
33776,46.0,2016,8,8,20
33777,45.0,2016,8,8,21
33778,46.0,2016,8,8,22
33779,45.0,2016,8,8,23
33780,48.0,2016,8,9,0
33781,52.0,2016,8,9,1
33782,52.0,2016,8,9,2
33783,55.0,2016,8,9,3
33784,55.0,2016,8,9,4
33785,59.0,2016,8,9,5
33786,65.0,2016,8,9,6
33787,68.0,2016,8,9,7
33788,72.0,2016,8,9,8
33789,74.0,2016,8,9,9
33790,74.0,2016,8,9,10
33791,88.0,2016,8,9,11
33792,88.0,2016,8,9,12
33793,88.0,2016,8,9,13
33794,86.0,2016,8,9,14
33795,86.0,2016,8,9,15
33796,86.0,2016,8,9,16
33797,80.0,2016,8,9,17
33798,80.0,2016,8,9,18
33799,80.0,2016,8,9,19
33800,71.0,2016,8,9,20
33801,71.0,2016,8,9,21
33802,71.0,2016,8,9,22
33803,74.0,2016,8,9,23
33804,74.0,2016,8,10,0
33805,74.0,2016,8,10,1
33806,82.0,2016,8,10,2
33807,82.0,2016,8,10,3
33808,82.0,2016,8,10,4
33809,98.0,2016,8,10,5
33810,98.0,2016,8,10,6
33811,99.0,2016,8,10,7
33812,99.0,2016,8,10,8
33816,97.0,2016,8,10,12
33817,84.0,2016,8,10,13
33818,82.0,2016,8,10,14
33819,70.0,2016,8,10,15
33820,65.0,2016,8,10,16
33821,70.0,2016,8,10,17
33822,78.0,2016,8,10,18
33823,97.0,2016,8,10,19
33824,95.0,2016,8,10,20
33825,96.0,2016,8,10,21
33826,91.0,2016,8,10,22
33827,87.0,2016,8,10,23
33828,89.0,2016,8,11,0
33829,88.0,2016,8,11,1
33830,92.0,2016,8,11,2
33831,96.0,2016,8,11,3
33832,96.0,2016,8,11,4
33833,97.0,2016,8,11,5
33834,96.0,2016,8,11,6
33835,92.0,2016,8,11,7
33836,93.0,2016,8,11,8
33837,95.0,2016,8,11,9
33838,97.0,2016,8,11,10
33839,96.0,2016,8,11,11
33840,90.0,2016,8,11,12
33841,77.0,2016,8,11,13
33842,68.0,2016,8,11,14
33843,67.0,2016,8,11,15
33844,60.0,2016,8,11,16
33845,57.0,2016,8,11,17
33846,56.0,2016,8,11,18
33847,55.0,2016,8,11,19
33848,58.0,2016,8,11,20
33849,55.0,2016,8,11,21
33850,57.0,2016,8,11,22
33851,63.0,2016,8,11,23
33852,67.0,2016,8,12,0
33853,75.0,2016,8,12,1
33854,78.0,2016,8,12,2
33855,82.0,2016,8,12,3
33856,82.0,2016,8,12,4
33857,85.0,2016,8,12,5
33858,84.0,2016,8,12,6
33859,83.0,2016,8,12,7
33860,85.0,2016,8,12,8
33861,88.0,2016,8,12,9
33862,92.0,2016,8,12,10
33863,89.0,2016,8,12,11
33864,85.0,2016,8,12,12
33865,85.0,2016,8,12,13
33866,81.0,2016,8,12,14
33867,72.0,2016,8,12,15
33868,69.0,2016,8,12,16
33869,66.0,2016,8,12,17
33870,62.0,2016,8,12,18
33871,59.0,2016,8,12,19
33872,56.0,2016,8,12,20
33873,58.0,2016,8,12,21
33874,60.0,2016,8,12,22
33875,61.0,2016,8,12,23
33876,70.0,2016,8,13,0
33877,72.0,2016,8,13,1
33878,74.0,2016,8,13,2
33879,75.0,2016,8,13,3
33880,79.0,2016,8,13,4
33881,82.0,2016,8,13,5
33882,81.0,2016,8,13,6
33883,83.0,2016,8,13,7
33884,84.0,2016,8,13,8
33885,86.0,2016,8,13,9
33886,86.0,2016,8,13,10
33887,85.0,2016,8,13,11
33888,85.0,2016,8,13,12
33889,86.0,2016,8,13,13
33890,83.0,2016,8,13,14
33891,90.0,2016,8,13,15
33892,96.0,2016,8,13,16
33893,97.0,2016,8,13,17
33894,93.0,2016,8,13,18
33895,89.0,2016,8,13,19
33896,89.0,2016,8,13,20
33897,96.0,2016,8,13,21
33898,98.0,2016,8,13,22
33899,98.0,2016,8,13,23
33900,99.0,2016,8,14,0
33901,99.0,2016,8,14,1
33902,99.0,2016,8,14,2
33903,99.0,2016,8,14,3
33904,99.0,2016,8,14,4
33905,99.0,2016,8,14,5
33906,99.0,2016,8,14,6
33907,99.0,2016,8,14,7
33908,99.0,2016,8,14,8
33909,99.0,2016,8,14,9
33912,99.0,2016,8,14,12
33916,98.0,2016,8,14,16
33917,95.0,2016,8,14,17
33918,93.0,2016,8,14,18
33919,85.0,2016,8,14,19
33920,85.0,2016,8,14,20
33921,71.0,2016,8,14,21
33922,70.0,2016,8,14,22
33923,80.0,2016,8,14,23
33924,87.0,2016,8,15,0
33925,93.0,2016,8,15,1
33926,96.0,2016,8,15,2
33927,98.0,2016,8,15,3
33928,99.0,2016,8,15,4
33929,99.0,2016,8,15,5
33941,99.0,2016,8,15,17
33942,99.0,2016,8,15,18
33943,96.0,2016,8,15,19
33944,96.0,2016,8,15,20
33945,94.0,2016,8,15,21
33946,89.0,2016,8,15,22
33947,89.0,2016,8,15,23
33948,94.0,2016,8,16,0
33949,92.0,2016,8,16,1
33950,97.0,2016,8,16,2
33951,97.0,2016,8,16,3
33952,96.0,2016,8,16,4
33953,94.0,2016,8,16,5
33954,95.0,2016,8,16,6
33955,96.0,2016,8,16,7
33956,94.0,2016,8,16,8
33957,95.0,2016,8,16,9
33958,97.0,2016,8,16,10
33959,97.0,2016,8,16,11
33960,98.0,2016,8,16,12
33961,99.0,2016,8,16,13
33962,98.0,2016,8,16,14
33963,96.0,2016,8,16,15
33964,95.0,2016,8,16,16
33965,92.0,2016,8,16,17
33966,85.0,2016,8,16,18
33967,80.0,2016,8,16,19
33968,84.0,2016,8,16,20
33969,83.0,2016,8,16,21
33970,84.0,2016,8,16,22
33971,85.0,2016,8,16,23
33972,89.0,2016,8,17,0
33973,93.0,2016,8,17,1
33974,95.0,2016,8,17,2
33975,97.0,2016,8,17,3
33976,97.0,2016,8,17,4
33977,98.0,2016,8,17,5
33978,99.0,2016,8,17,6
33979,99.0,2016,8,17,7
33980,99.0,2016,8,17,8
33982,99.0,2016,8,17,10
33983,98.0,2016,8,17,11
33984,95.0,2016,8,17,12
33985,92.0,2016,8,17,13
33986,91.0,2016,8,17,14
33987,88.0,2016,8,17,15
33988,82.0,2016,8,17,16
33989,73.0,2016,8,17,17
33990,65.0,2016,8,17,18
33991,62.0,2016,8,17,19
33992,62.0,2016,8,17,20
33993,68.0,2016,8,17,21
33994,70.0,2016,8,17,22
33995,74.0,2016,8,17,23
33996,82.0,2016,8,18,0
33997,85.0,2016,8,18,1
33998,95.0,2016,8,18,2
33999,98.0,2016,8,18,3
34000,99.0,2016,8,18,4
34010,96.0,2016,8,18,14
34011,82.0,2016,8,18,15
34012,75.0,2016,8,18,16
34013,70.0,2016,8,18,17
34014,57.0,2016,8,18,18
34015,60.0,2016,8,18,19
34016,55.0,2016,8,18,20
34017,56.0,2016,8,18,21
34018,58.0,2016,8,18,22
34019,61.0,2016,8,18,23
34020,69.0,2016,8,19,0
34021,76.0,2016,8,19,1
34022,87.0,2016,8,19,2
34023,90.0,2016,8,19,3
34024,92.0,2016,8,19,4
34025,96.0,2016,8,19,5
34026,97.0,2016,8,19,6
34027,98.0,2016,8,19,7
34028,97.0,2016,8,19,8
34029,97.0,2016,8,19,9
34030,98.0,2016,8,19,10
34031,97.0,2016,8,19,11
34032,94.0,2016,8,19,12
34033,87.0,2016,8,19,13
34034,83.0,2016,8,19,14
34035,76.0,2016,8,19,15
34036,70.0,2016,8,19,16
34037,68.0,2016,8,19,17
34038,63.0,2016,8,19,18
34039,66.0,2016,8,19,19
34040,63.0,2016,8,19,20
34041,62.0,2016,8,19,21
34042,63.0,2016,8,19,22
34043,98.0,2016,8,19,23
34044,99.0,2016,8,20,0
34058,99.0,2016,8,20,14
34060,88.0,2016,8,20,16
34061,94.0,2016,8,20,17
34062,78.0,2016,8,20,18
34063,69.0,2016,8,20,19
34064,69.0,2016,8,20,20
34065,94.0,2016,8,20,21
34066,94.0,2016,8,20,22
34067,88.0,2016,8,20,23
34068,78.0,2016,8,21,0
34069,78.0,2016,8,21,1
34070,78.0,2016,8,21,2
34071,78.0,2016,8,21,3
34072,83.0,2016,8,21,4
34073,83.0,2016,8,21,5
34074,88.0,2016,8,21,6
34075,93.0,2016,8,21,7
34076,93.0,2016,8,21,8
34077,93.0,2016,8,21,9
34078,93.0,2016,8,21,10
34079,88.0,2016,8,21,11
34080,93.0,2016,8,21,12
34081,77.0,2016,8,21,13
34082,68.0,2016,8,21,14
34083,64.0,2016,8,21,15
34084,56.0,2016,8,21,16
34085,53.0,2016,8,21,17
34086,50.0,2016,8,21,18
34087,50.0,2016,8,21,19
34088,44.0,2016,8,21,20
34089,47.0,2016,8,21,21
34090,47.0,2016,8,21,22
34091,50.0,2016,8,21,23
34092,53.0,2016,8,22,0
34093,68.0,2016,8,22,1
34094,72.0,2016,8,22,2
34095,77.0,2016,8,22,3
34096,77.0,2016,8,22,4
34097,82.0,2016,8,22,5
34098,82.0,2016,8,22,6
34099,87.0,2016,8,22,7
34100,82.0,2016,8,22,8
34101,87.0,2016,8,22,9
34102,87.0,2016,8,22,10
34103,82.0,2016,8,22,11
34104,87.0,2016,8,22,12
34105,77.0,2016,8,22,13
34106,64.0,2016,8,22,14
34107,49.0,2016,8,22,15
34108,44.0,2016,8,22,16
34109,47.0,2016,8,22,17
34110,47.0,2016,8,22,18
34111,47.0,2016,8,22,19
34112,44.0,2016,8,22,20
34113,44.0,2016,8,22,21
34114,50.0,2016,8,22,22
34115,50.0,2016,8,22,23
34116,53.0,2016,8,23,0
34117,53.0,2016,8,23,1
34118,60.0,2016,8,23,2
34119,68.0,2016,8,23,3
34120,72.0,2016,8,23,4
34121,72.0,2016,8,23,5
34122,100.0,2016,8,23,6
34123,77.0,2016,8,23,7
34124,77.0,2016,8,23,8
34125,77.0,2016,8,23,9
34126,88.0,2016,8,23,10
34127,82.0,2016,8,23,11
34128,82.0,2016,8,23,12
34129,77.0,2016,8,23,13
34130,68.0,2016,8,23,14
34131,60.0,2016,8,23,15
34132,54.0,2016,8,23,16
34133,50.0,2016,8,23,17
34134,64.0,2016,8,23,18
34135,51.0,2016,8,23,19
34136,54.0,2016,8,23,20
34137,51.0,2016,8,23,21
34138,54.0,2016,8,23,22
34139,57.0,2016,8,23,23
34140,60.0,2016,8,24,0
34141,69.0,2016,8,24,1
34142,73.0,2016,8,24,2
34143,73.0,2016,8,24,3
34144,73.0,2016,8,24,4
34145,77.0,2016,8,24,5
34146,77.0,2016,8,24,6
34147,77.0,2016,8,24,7
34148,73.0,2016,8,24,8
34149,73.0,2016,8,24,9
34150,77.0,2016,8,24,10
34151,77.0,2016,8,24,11
34152,83.0,2016,8,24,12
34153,78.0,2016,8,24,13
34154,78.0,2016,8,24,14
34155,83.0,2016,8,24,15
34156,83.0,2016,8,24,16
34157,78.0,2016,8,24,17
34158,70.0,2016,8,24,18
34159,66.0,2016,8,24,19
34160,94.0,2016,8,24,20
34161,83.0,2016,8,24,21
34162,81.0,2016,8,24,22
34163,78.0,2016,8,24,23
34164,78.0,2016,8,25,0
34165,83.0,2016,8,25,1
34166,83.0,2016,8,25,2
34167,88.0,2016,8,25,3
34168,83.0,2016,8,25,4
34169,83.0,2016,8,25,5
34170,88.0,2016,8,25,6
34171,88.0,2016,8,25,7
34172,94.0,2016,8,25,8
34173,94.0,2016,8,25,9
34174,94.0,2016,8,25,10
34175,94.0,2016,8,25,11
34176,94.0,2016,8,25,12
34177,83.0,2016,8,25,13
34178,74.0,2016,8,25,14
34179,74.0,2016,8,25,15
34180,66.0,2016,8,25,16
34181,58.0,2016,8,25,17
34182,55.0,2016,8,25,18
34183,58.0,2016,8,25,19
34184,52.0,2016,8,25,20
34185,52.0,2016,8,25,21
34186,58.0,2016,8,25,22
34187,62.0,2016,8,25,23
34188,69.0,2016,8,26,0
34189,74.0,2016,8,26,1
34190,74.0,2016,8,26,2
34191,100.0,2016,8,26,3
34192,74.0,2016,8,26,4
34193,78.0,2016,8,26,5
34194,88.0,2016,8,26,6
34195,88.0,2016,8,26,7
34196,88.0,2016,8,26,8
34197,88.0,2016,8,26,9
34198,88.0,2016,8,26,10
34199,88.0,2016,8,26,11
34200,88.0,2016,8,26,12
34201,83.0,2016,8,26,13
34202,78.0,2016,8,26,14
34203,69.0,2016,8,26,15
34204,62.0,2016,8,26,16
34205,70.0,2016,8,26,17
34206,66.0,2016,8,26,18
34207,62.0,2016,8,26,19
34208,59.0,2016,8,26,20
34209,55.0,2016,8,26,21
34210,78.0,2016,8,26,22
34211,94.0,2016,8,26,23
34212,94.0,2016,8,27,0
34213,88.0,2016,8,27,1
34214,88.0,2016,8,27,2
34215,88.0,2016,8,27,3
34216,94.0,2016,8,27,4
34217,94.0,2016,8,27,5
34218,94.0,2016,8,27,6
34219,94.0,2016,8,27,7
34220,94.0,2016,8,27,8
34221,94.0,2016,8,27,9
34222,94.0,2016,8,27,10
34223,94.0,2016,8,27,11
34224,94.0,2016,8,27,12
34225,88.0,2016,8,27,13
34226,94.0,2016,8,27,14
34227,88.0,2016,8,27,15
34228,88.0,2016,8,27,16
34229,94.0,2016,8,27,17
34230,88.0,2016,8,27,18
34231,88.0,2016,8,27,19
34232,74.0,2016,8,27,20
34233,69.0,2016,8,27,21
34234,74.0,2016,8,27,22
34235,69.0,2016,8,27,23
34236,74.0,2016,8,28,0
34237,74.0,2016,8,28,1
34238,78.0,2016,8,28,2
34239,88.0,2016,8,28,3
34240,94.0,2016,8,28,4
34241,94.0,2016,8,28,5
34242,94.0,2016,8,28,6
34243,94.0,2016,8,28,7
34244,94.0,2016,8,28,8
34245,94.0,2016,8,28,9
34246,94.0,2016,8,28,10
34247,100.0,2016,8,28,11
34248,94.0,2016,8,28,12
34249,94.0,2016,8,28,13
34250,83.0,2016,8,28,14
34251,74.0,2016,8,28,15
34252,70.0,2016,8,28,16
34253,66.0,2016,8,28,17
34254,62.0,2016,8,28,18
34255,62.0,2016,8,28,19
34256,55.0,2016,8,28,20
34257,55.0,2016,8,28,21
34258,66.0,2016,8,28,22
34259,61.0,2016,8,28,23
34260,69.0,2016,8,29,0
34261,83.0,2016,8,29,1
34262,78.0,2016,8,29,2
34263,83.0,2016,8,29,3
34264,78.0,2016,8,29,4
34265,83.0,2016,8,29,5
34266,83.0,2016,8,29,6
34267,83.0,2016,8,29,7
34268,88.0,2016,8,29,8
34269,88.0,2016,8,29,9
34270,94.0,2016,8,29,10
34271,94.0,2016,8,29,11
34272,88.0,2016,8,29,12
34273,83.0,2016,8,29,13
34274,73.0,2016,8,29,14
34275,69.0,2016,8,29,15
34276,61.0,2016,8,29,16
34277,58.0,2016,8,29,17
34278,55.0,2016,8,29,18
34279,48.0,2016,8,29,19
34280,48.0,2016,8,29,20
34281,48.0,2016,8,29,21
34282,52.0,2016,8,29,22
34283,48.0,2016,8,29,23
34284,62.0,2016,8,30,0
34285,65.0,2016,8,30,1
34286,69.0,2016,8,30,2
34287,69.0,2016,8,30,3
34288,74.0,2016,8,30,4
34289,74.0,2016,8,30,5
34290,74.0,2016,8,30,6
34291,83.0,2016,8,30,7
34292,83.0,2016,8,30,8
34293,88.0,2016,8,30,9
34294,88.0,2016,8,30,10
34295,83.0,2016,8,30,11
34296,83.0,2016,8,30,12
34297,83.0,2016,8,30,13
34298,74.0,2016,8,30,14
34299,65.0,2016,8,30,15
34300,62.0,2016,8,30,16
34301,62.0,2016,8,30,17
34302,55.0,2016,8,30,18
34303,55.0,2016,8,30,19
34304,55.0,2016,8,30,20
34305,55.0,2016,8,30,21
34306,55.0,2016,8,30,22
34307,62.0,2016,8,30,23
34308,88.0,2016,8,31,0
34309,83.0,2016,8,31,1
34310,94.0,2016,8,31,2
34311,94.0,2016,8,31,3
34312,94.0,2016,8,31,4
34313,94.0,2016,8,31,5
34314,94.0,2016,8,31,6
34315,94.0,2016,8,31,7
34316,94.0,2016,8,31,8
34317,100.0,2016,8,31,9
34318,100.0,2016,8,31,10
34319,100.0,2016,8,31,11
34320,100.0,2016,8,31,12
34321,94.0,2016,8,31,13
34322,88.0,2016,8,31,14
34323,83.0,2016,8,31,15
34324,74.0,2016,8,31,16
34325,69.0,2016,8,31,17
34326,62.0,2016,8,31,18
34327,62.0,2016,8,31,19
34328,54.0,2016,8,31,20
34329,58.0,2016,8,31,21
34330,58.0,2016,8,31,22
34331,65.0,2016,8,31,23
34332,69.0,2016,9,1,0
34333,73.0,2016,9,1,1
34334,68.0,2016,9,1,2
34335,68.0,2016,9,1,3
34336,72.0,2016,9,1,4
34337,82.0,2016,9,1,5
34338,82.0,2016,9,1,6
34339,82.0,2016,9,1,7
34340,88.0,2016,9,1,8
34341,88.0,2016,9,1,9
34342,88.0,2016,9,1,10
34343,88.0,2016,9,1,11
34344,88.0,2016,9,1,12
34345,82.0,2016,9,1,13
34346,64.0,2016,9,1,14
34347,56.0,2016,9,1,15
34348,53.0,2016,9,1,16
34349,47.0,2016,9,1,17
34350,49.0,2016,9,1,18
34351,67.0,2016,9,1,19
34352,65.0,2016,9,1,20
34353,46.0,2016,9,1,21
34354,46.0,2016,9,1,22
34355,46.0,2016,9,1,23
34356,53.0,2016,9,2,0
34357,60.0,2016,9,2,1
34358,68.0,2016,9,2,2
34359,72.0,2016,9,2,3
34360,72.0,2016,9,2,4
34361,72.0,2016,9,2,5
34362,77.0,2016,9,2,6
34363,77.0,2016,9,2,7
34364,77.0,2016,9,2,8
34365,82.0,2016,9,2,9
34366,82.0,2016,9,2,10
34367,87.0,2016,9,2,11
34368,82.0,2016,9,2,12
34369,77.0,2016,9,2,13
34370,72.0,2016,9,2,14
34371,64.0,2016,9,2,15
34372,64.0,2016,9,2,16
34373,56.0,2016,9,2,17
34374,64.0,2016,9,2,18
34375,50.0,2016,9,2,19
34376,50.0,2016,9,2,20
34377,50.0,2016,9,2,21
34378,50.0,2016,9,2,22
34379,53.0,2016,9,2,23
34380,56.0,2016,9,3,0
34381,64.0,2016,9,3,1
34382,60.0,2016,9,3,2
34383,64.0,2016,9,3,3
34384,68.0,2016,9,3,4
34385,68.0,2016,9,3,5
34386,72.0,2016,9,3,6
34387,72.0,2016,9,3,7
34388,72.0,2016,9,3,8
34389,77.0,2016,9,3,9
34390,82.0,2016,9,3,10
34391,87.0,2016,9,3,11
34392,87.0,2016,9,3,12
34393,77.0,2016,9,3,13
34394,68.0,2016,9,3,14
34395,60.0,2016,9,3,15
34396,53.0,2016,9,3,16
34397,47.0,2016,9,3,17
34398,50.0,2016,9,3,18
34399,44.0,2016,9,3,19
34400,44.0,2016,9,3,20
34401,44.0,2016,9,3,21
34402,44.0,2016,9,3,22
34403,44.0,2016,9,3,23
34404,50.0,2016,9,4,0
34405,56.0,2016,9,4,1
34406,56.0,2016,9,4,2
34407,87.0,2016,9,4,3
34408,72.0,2016,9,4,4
34409,72.0,2016,9,4,5
34410,77.0,2016,9,4,6
34411,82.0,2016,9,4,7
34412,82.0,2016,9,4,8
34413,82.0,2016,9,4,9
34414,82.0,2016,9,4,10
34415,82.0,2016,9,4,11
34416,87.0,2016,9,4,12
34417,77.0,2016,9,4,13
34418,68.0,2016,9,4,14
34419,64.0,2016,9,4,15
34420,53.0,2016,9,4,16
34421,50.0,2016,9,4,17
34422,47.0,2016,9,4,18
34423,47.0,2016,9,4,19
34424,47.0,2016,9,4,20
34425,42.0,2016,9,4,21
34426,57.0,2016,9,4,22
34427,50.0,2016,9,4,23
34428,57.0,2016,9,5,0
34429,60.0,2016,9,5,1
34430,60.0,2016,9,5,2
34431,68.0,2016,9,5,3
34432,68.0,2016,9,5,4
34433,68.0,2016,9,5,5
34434,72.0,2016,9,5,6
