OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,DIST,AT,X_COORD,Y_COORD
57169,245,50$ to 200$,9/4/2011,9:50,D110127705A, 00725 MASSACHUSETTS AV,DT22,DT,22,193201.98,1649705.71
57170,245,50$ to 200$,9/4/2011,12:00,D110129402A, 00050 N ILLINOIS ST,DT13,DT,13,189424.63,1646603.62
57171,245,50$ to 200$,9/6/2011,1:00,D111287905A, 01622 E GIMBER ST,SE24,SE,24,197332.85,1631828.8
57172,245,50$ to 200$,9/6/2011,11:30,D110128593A, 03802 N MERIDIAN ST,ND42,ND,42,190385.62,1667296.84
57173,245,50$ to 200$,9/6/2011,15:30,D110128883A, 00311 S LYONS AV,SW62,SW,62,168903.43,1644063.15
57174,245,50$ to 200$,9/7/2011,8:00,D110129111A, 01153 DAWSON ST,SE12,SE,12,197984.27,1640649.85
57175,245,50$ to 200$,9/7/2011,8:00,D110136401A, 00828 BLAKE ST,DT11,DT,11,185720.69,1650509.44
57176,245,50$ to 200$,9/7/2011,8:20,D110129110A, 00444 E NORTH ST,DT21,DT,21,192389.51,1649238.69
57177,245,50$ to 200$,9/8/2011,0:01,D110133467A, 00218 N RURAL ST,NE23,NE,23,201632.26,1647558.82
57178,245,50$ to 200$,9/8/2011,15:00,D110131575A, 00135 S ILLINOIS ST,DT32,DT,32,189424.73,1645434.33
57179,245,50$ to 200$,9/8/2011,21:53,D110130064A, 01109 N GOODLET AV,SW11,SW,11,174862.21,1651825.14
57180,245,50$ to 200$,9/11/2011,22:00,D110131579A, 03117 BALTIMORE AV,ND23,ND,23,199148.2,1662936.77
57181,245,50$ to 200$,9/12/2011,18:15,D110131994A, 00734 N BANCROFT ST,NE53,NE,53,210595.94,1649931.35
57182,245,50$ to 200$,9/13/2011,1:55,D110132136A, 00804 BLAKE ST,DT11,DT,11,185718.31,1650437.51
57183,245,50$ to 200$,9/13/2011,23:00,D110132887A, 00722 LOCKEFIELD ST,DT12,DT,12,186277.85,1650059.43
57184,245,50$ to 200$,9/14/2011,12:20,D110133100A, 02713 N PARKER AV,NE14,NE,14,202364.9,1660129.99
57185,245,50$ to 200$,9/15/2011,18:29,D110133638A, E 38TH ST & N SHERMAN DR,ND21,ND,21,205609.55,1667366.98
57186,245,50$ to 200$,9/15/2011,18:45,D110133646A, 01933 BLUE PINE LN,SW82,SW,82,143466.56,1635914.05
57187,245,50$ to 200$,9/16/2011,12:00,D110134174A, 04241 N PARK AV,ND43,ND,43,192843.74,1670394.09
57188,245,50$ to 200$,9/16/2011,12:00,D110137087A, 04421 E WASHINGTON ST,SE13,SE,13,208102.8,1647051.3
57189,245,50$ to 200$,9/16/2011,18:00,D110134474A, 11308 NARROWLEAF DR,NE73,NE,73,243980.19,1668877.52
57190,245,50$ to 200$,9/18/2011,13:30,D110134981A, 01230 ST PETER ST,SE12,SE,12,199981.42,1640160.96
57191,245,50$ to 200$,9/18/2011,20:00,D110135113A, 03108 N BANCROFT ST,ND22,ND,22,210572.62,1662857.74
57192,245,50$ to 200$,9/18/2011,22:00,D110135422A, 04071 MOLINE DR,SW72,SW,72,169054.74,1626211.22
57193,245,50$ to 200$,9/19/2011,9:00,D110136105A, 00675 E WASHINGTON ST,DT32,DT,32,193316.46,1646112.43
57194,245,50$ to 200$,9/20/2011,22:00,D110136178A, 03805 S KEYSTONE AV,SE32,SE,32,200408.64,1625701.27
57195,245,50$ to 200$,9/21/2011,5:00,D110136299A, 06303 BLACK OAKS WY,SE43,SE,43,218184.77,1616273.18
57196,245,50$ to 200$,9/21/2011,15:00,D110136520A, 00921 E WASHINGTON ST,SE11,SE,11,194484.69,1646126.26
57197,245,50$ to 200$,9/24/2011,2:20,D110137973A, 00940 N CHESTER AV,NE51,NE,51,206615.71,1650897.57
57198,245,50$ to 200$,9/26/2011,13:00,D110139306A, 01066 VIRGINIA AV,SE11,SE,11,194861.77,1640992.28
57199,245,50$ to 200$,9/27/2011,17:30,D110139880A, 00439 N TACOMA AV,NE23,NE,23,200704.92,1648548.47
57200,245,50$ to 200$,9/28/2011,7:30,D110140332A, 00905 KING AV,SW12,SW,12,177132.13,1650567.2
57201,245,50$ to 200$,9/30/2011,14:00,D110148863A, 03558 W MURRAY ST,SW72,SW,72,172459.39,1627442.4
57202,245,50$ to 200$,9/30/2011,16:00,D110141303A, 02822 E WASHINGTON ST,NE24,NE,24,201917.15,1646681.15
57203,245,50$ to 200$,10/1/2011,15:00,D120031083A, 00133 N BELMONT AV,SW13,SW,13,179056.42,1646555.54
57204,245,50$ to 200$,10/3/2011,20:30,D110143255A, 06664 E 19TH ST,NE32,NE,32,219397.62,1655829.89
57205,245,50$ to 200$,10/5/2011,12:00,D110143862A, 03831 BISCAYNE RD,NE71,NE,71,230614.56,1668005.97
57206,245,50$ to 200$,10/6/2011,1:00,D110144141A, 06733 MC FARLAND RD,SE52,SE,52,203001.61,1610307.7
57207,245,50$ to 200$,10/7/2011,15:00,D110144982A, 02802 LAFAYETTE RD,NW21,NW,21,173266.26,1660755.48
57208,245,50$ to 200$,10/8/2011,18:00,D110145232A, 10100 GREENBROOK TR,NE63,NE,63,237373.12,1652424.09
57209,245,50$ to 200$,10/10/2011,3:00,D110146244A, 03058 NEWTON AV,SE12,SE,12,202774.06,1645321.43
57210,245,50$ to 200$,10/14/2011,21:00,D110149059A, 06702 LONGWOODS CR,NW71,NW,71,156357.1,1676333.36
57211,245,50$ to 200$,10/14/2011,21:10,D110148871A, W 29TH ST & DR M L KING JR ST,NW14,NW,14,185846.94,1661265.33
57212,245,50$ to 200$,10/15/2011,18:00,D110149282A, 02655 FOLTZ ST,SW64,SW,64,169676.7,1631713.24
57213,245,50$ to 200$,10/18/2011,21:45,D110150674A, 05400 E WASHINGTON ST,NE54,NE,54,213094.23,1647392.09
57214,245,50$ to 200$,10/19/2011,3:00,D110150793A, 06540 TANNER DR,SW72,SW,72,163327.9,1610571.14
57215,245,50$ to 200$,10/21/2011,13:11,D110151873A, 01707 N LELAND AV,NE32,NE,32,211480.94,1654620.62
57216,245,50$ to 200$,10/25/2011,19:50,D110153983A, 04886 COVERED BRIDGE RD,NW82,NW,82,166314.69,1686214.27
57217,245,50$ to 200$,10/26/2011,22:10,D111545803A, 03920 E 10TH ST,NE51,NE,51,206266.36,1651392.61
57218,245,50$ to 200$,10/28/2011,11:30,D110155333A, 02951 E 38TH ST,ND21,ND,21,202370.55,1667364.82
57219,245,50$ to 200$,10/28/2011,21:25,D110155628A, 01304 N DELAWARE ST,NE11,NE,11,191116.85,1652582.46
57220,245,50$ to 200$,11/3/2011,0:01,D110158934A, 06838 DUNN WY,SW82,SW,82,155734,1639685.94
57221,245,50$ to 200$,11/3/2011,18:00,D110158599A, 00121 W MARYLAND ST,DT32,DT,32,189305.5,1645708.3
57222,245,50$ to 200$,11/17/2011,0:01,D110165371A, 02240 NOWLAND AV,NE21,NE,21,199666.18,1653063.96
57223,245,50$ to 200$,11/19/2011,0:01,D110166828A, 04505 W CAVEN ST,SW21,SW,21,168147.49,1636999.69
57224,245,50$ to 200$,11/20/2011,13:45,D110166907A, 08000 MADISON AV,SE53,SE,53,199847.46,1603597.76
57225,245,50$ to 200$,11/21/2011,0:01,D110167241A, 03746 TUDOR PARK DR,NE72,NE,72,236003.2,1667161.59
57226,245,50$ to 200$,11/22/2011,0:01,D110168169A, 01403 S RICHLAND ST,SW22,SW,22,180730.61,1639150.38
57227,245,50$ to 200$,11/26/2011,0:01,D110169442A, 01403 LEXINGTON AV,SE11,SE,11,196201.56,1642177.41
57228,245,50$ to 200$,12/2/2011,14:30,D110172543A, 02528 W WASHINGTON ST,SW13,SW,13,177238.31,1645786.82
57229,245,50$ to 200$,12/9/2011,13:30,D110176089A, 03150 S LOCKBURN ST,SW72,SW,72,170324.5,1628358.84
57230,245,50$ to 200$,12/12/2011,0:01,D110177321A, 00444 E NORTH ST,DT21,DT,21,192389.51,1649238.69
57231,245,50$ to 200$,12/15/2011,8:04,D110178763A, 05914 E WASHINGTON ST,NE54,NE,54,216043.52,1647569.21
57232,245,50$ to 200$,12/18/2011,18:07,D110180953A, 02928 WALKER AV,SE24,SE,24,202500.1,1633344.85
57233,245,50$ to 200$,12/20/2011,11:00,D110181332A, 05855 BROCKTON DR,ND64,ND,64,204073.81,1679933.72
57234,245,50$ to 200$,12/22/2011,8:30,D110182137A, 01700 PROSPECT ST,SE12,SE,12,197632.73,1640862.85
57235,245,50$ to 200$,12/28/2011,12:00,D110184562A, 00940 N CHESTER AV,NE51,NE,51,206615.71,1650897.57
57236,245,50$ to 200$,12/30/2011,10:04,D110185385A, 04475 MARCY LN,ND41,ND,41,196734.65,1672184.5
63973,255,Under 50$,3/17/2011,17:00,D110035168A, 02647 COLD SPRING MANOR DR,NW22,NW,22,176744.58,1659816.71
63974,255,Under 50$,4/8/2011,14:54,D110046703A, 04165 BARCLAY CT,ND72,ND,72,207582.11,1702957.95
63975,255,Under 50$,4/23/2011,2:34,D110054587A, 00200 E NEW YORK ST,DT21,DT,21,191017.54,1647758.33
63976,255,Under 50$,5/6/2011,9:30,D110061498A, 01017 N DENNY ST,NE51,NE,51,206164.55,1651430.37
63977,255,Under 50$,5/11/2011,15:00,D110064804A, 00020 S TIBBS AV,SW62,SW,62,172433.55,1644503.01
63978,255,Under 50$,5/25/2011,2:10,D110072036A, 03360 W 16TH ST,NW21,NW,21,173938.16,1653904.22
63979,255,Under 50$,5/25/2011,11:47,D110072347A, 03920 MADISON AV,SE31,SE,31,194015.46,1625083
63980,255,Under 50$,5/25/2011,17:00,D110072750A, 03065 ARAGON WOODS CT,NW72,NW,72,148447.65,1662307.46
63981,255,Under 50$,5/26/2011,12:10,D110072745A, 01225 HOYT AV,SE11,SE,11,195527.39,1642495.44
63982,255,Under 50$,5/29/2011,0:01,D110076682A, 02741 FOLTZ ST,SW64,SW,64,169678.25,1631150.1
63983,255,Under 50$,6/13/2011,6:45,D110082180A, 05549 SLEET DR,SE43,SE,43,214631.54,1616986.69
63984,255,Under 50$,6/25/2011,11:15,D110088989A, 05431 E 19TH ST,NE32,NE,32,212909.06,1655603.88
63985,255,Under 50$,6/28/2011,17:50,D110090649A, 02502 SHELBY ST,SE22,SE,22,195031.69,1633440.16
63986,255,Under 50$,6/30/2011,23:30,D110092022A, 02350 N MORELAND AV,NW21,NW,21,173997.33,1658163.13
63987,255,Under 50$,7/4/2011,18:00,D110093973A, 03415 W MORRIS ST,SW21,SW,21,173487.36,1640148.57
63988,255,Under 50$,7/14/2011,0:01,D110099064A, 00151 BAKEMEYER ST,SW23,SW,23,189144.9,1632162.43
63989,255,Under 50$,8/1/2011,21:50,D110109228A, 02929 N GLADSTONE AV,NE14,NE,14,207371.46,1661547.29
63990,255,Under 50$,8/3/2011,9:00,D111100771A, 04055 BROADWAY ST,ND43,ND,43,193406.26,1669014.9
63991,255,Under 50$,8/23/2011,14:00,D110120881A, 03937 HOYT AV,SE13,SE,13,206475.18,1642568.72
63992,255,Under 50$,8/27/2011,5:30,D110123333A, 04930 PIKE VIEW DR,NW81,NW,81,165794.09,1685886.51
63993,255,Under 50$,9/1/2011,16:07,D110126294A, 02502 W MICHIGAN ST,SW12,SW,12,177482.63,1649077.59
63994,255,Under 50$,9/6/2011,22:20,D110129027A, 02182 N ILLINOIS ST,NW13,NW,13,189691.76,1657114.85
63995,255,Under 50$,9/17/2011,2:00,D110134496A, 00718 S LYNHURST DR,SW62,SW,62,164002.55,1642403.95
63996,255,Under 50$,9/22/2011,16:00,D110137165A, 05518 GREENFIELD AV,NE54,NE,54,213799.58,1643996.68
63997,255,Under 50$,9/23/2011,19:00,D110138929A, 03400 N KEYSTONE AV,ND23,ND,23,200257.04,1664780.62
63998,255,Under 50$,9/24/2011,12:43,D110138111A, 03801 W MICHIGAN ST,SW11,SW,11,171078.75,1648754.97
63999,255,Under 50$,9/28/2011,11:00,D110140085A, 01206 EDGEMONT AV,NW11,NW,11,182992.21,1658954.71
64000,255,Under 50$,10/16/2011,9:30,D110149500A, 02302 W MORRIS ST,SW21,SW,21,178257.59,1640419.13
64001,255,Under 50$,10/26/2011,8:00,D110154436A, 03655 BOULEVARD PL,ND12,ND,12,188429.23,1666285.53
64002,255,Under 50$,11/12/2011,19:30,D110163077A, 04102 N KEYSTONE AV,ND23,ND,23,200241.65,1669057.09
64003,255,Under 50$,11/16/2011,12:25,D110164912A, 00680 TWIN AIRE DR,SE12,SE,12,201950.32,1642943.41
64004,255,Under 50$,12/23/2011,16:00,D110182838A, 04445 E 10TH ST,NE51,NE,51,208146.31,1651356.25
